customer_id,grupo_experimento,tipo_oferta,descuento_ofrecido_pct,fecha_campana,periodo_observacion_dias,hizo_churn_post_campana,compras_post_campana,gasto_post_campana_dop
XFC-02524,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,2976.79
XFC-06211,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,2483.23
XFC-05717,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,2327.75
XFC-06265,Control,Ninguna,0,2025-09-01,60,False,4,1940.93
XFC-03818,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,2304.49
XFC-01181,Control,Ninguna,0,2025-09-01,60,False,1,2066.28
XFC-03356,Control,Ninguna,0,2025-09-01,60,False,4,2424.88
XFC-02955,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,1889.28
XFC-07733,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2791.55
XFC-05518,Control,Ninguna,0,2025-09-01,60,True,2,1138.44
XFC-07640,Control,Ninguna,0,2025-09-01,60,False,5,3079.92
XFC-05888,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2293.0
XFC-01759,Control,Ninguna,0,2025-09-01,60,False,4,3349.76
XFC-00535,Control,Ninguna,0,2025-09-01,60,False,2,2744.14
XFC-03571,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2633.83
XFC-00586,Control,Ninguna,0,2025-09-01,60,False,6,2110.57
XFC-06192,Tratamiento,Descuento 15%,15,2025-09-01,60,False,0,3482.25
XFC-04553,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,3202.38
XFC-01204,Control,Ninguna,0,2025-09-01,60,False,2,2252.44
XFC-01607,Control,Ninguna,0,2025-09-01,60,False,0,2967.59
XFC-06640,Control,Ninguna,0,2025-09-01,60,False,2,2624.92
XFC-03304,Control,Ninguna,0,2025-09-01,60,False,3,898.35
XFC-00492,Control,Ninguna,0,2025-09-01,60,False,1,2602.04
XFC-05181,Control,Ninguna,0,2025-09-01,60,False,3,2615.6
XFC-03525,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,1758.05
XFC-03461,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,2739.78
XFC-06050,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,1003.21
XFC-07250,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2850.6
XFC-06754,Control,Ninguna,0,2025-09-01,60,False,3,2859.54
XFC-00853,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,2685.46
XFC-07519,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,1,331.19
XFC-05210,Control,Ninguna,0,2025-09-01,60,False,2,1220.49
XFC-02095,Control,Ninguna,0,2025-09-01,60,True,1,1819.39
XFC-02532,Control,Ninguna,0,2025-09-01,60,True,1,116.13
XFC-05479,Control,Ninguna,0,2025-09-01,60,False,1,2847.59
XFC-00398,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,3189.96
XFC-06056,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2813.83
XFC-01650,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-00402,Tratamiento,Puntos dobles,8,2025-09-01,60,False,5,4398.07
XFC-07613,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-07908,Tratamiento,Descuento 10%,10,2025-09-01,60,True,2,637.59
XFC-07696,Control,Ninguna,0,2025-09-01,60,False,2,3021.13
XFC-03545,Control,Ninguna,0,2025-09-01,60,False,2,2716.55
XFC-05633,Control,Ninguna,0,2025-09-01,60,False,5,1780.84
XFC-05904,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2585.1
XFC-05935,Control,Ninguna,0,2025-09-01,60,False,6,3123.6
XFC-04665,Control,Ninguna,0,2025-09-01,60,False,7,1806.7
XFC-00574,Control,Ninguna,0,2025-09-01,60,False,2,2488.01
XFC-02329,Control,Ninguna,0,2025-09-01,60,False,0,2324.38
XFC-02956,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3243.43
XFC-02405,Control,Ninguna,0,2025-09-01,60,False,4,3209.11
XFC-07227,Control,Ninguna,0,2025-09-01,60,True,0,647.58
XFC-00536,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,1711.28
XFC-03575,Control,Ninguna,0,2025-09-01,60,False,1,2238.13
XFC-02374,Control,Ninguna,0,2025-09-01,60,False,4,1630.95
XFC-07475,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2553.72
XFC-03661,Control,Ninguna,0,2025-09-01,60,False,2,2180.81
XFC-03384,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,2905.54
XFC-05861,Control,Ninguna,0,2025-09-01,60,False,1,2168.31
XFC-00474,Control,Ninguna,0,2025-09-01,60,False,2,3664.22
XFC-05552,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2846.77
XFC-06049,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-00882,Control,Ninguna,0,2025-09-01,60,False,3,4028.55
XFC-04849,Control,Ninguna,0,2025-09-01,60,False,4,2817.95
XFC-03347,Control,Ninguna,0,2025-09-01,60,True,1,290.52
XFC-04757,Control,Ninguna,0,2025-09-01,60,False,4,3697.86
XFC-02747,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2957.97
XFC-00470,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,4040.4
XFC-02603,Control,Ninguna,0,2025-09-01,60,False,5,2155.2
XFC-07069,Tratamiento,Puntos dobles,8,2025-09-01,60,True,1,0.0
XFC-00248,Control,Ninguna,0,2025-09-01,60,False,3,2846.2
XFC-02277,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2055.52
XFC-06034,Control,Ninguna,0,2025-09-01,60,False,2,1478.0
XFC-00866,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,3022.06
XFC-00762,Control,Ninguna,0,2025-09-01,60,False,3,3293.03
XFC-06366,Control,Ninguna,0,2025-09-01,60,False,6,4012.6
XFC-04463,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-02541,Control,Ninguna,0,2025-09-01,60,False,4,2090.37
XFC-01288,Control,Ninguna,0,2025-09-01,60,False,3,3117.59
XFC-04035,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,3140.75
XFC-00426,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,3153.13
XFC-05739,Tratamiento,Puntos dobles,8,2025-09-01,60,True,0,0.0
XFC-03194,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,3133.2
XFC-05831,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-00229,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,1748.21
XFC-04516,Control,Ninguna,0,2025-09-01,60,False,3,3012.55
XFC-07883,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2312.26
XFC-00694,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,3730.02
XFC-01042,Control,Ninguna,0,2025-09-01,60,False,4,2734.22
XFC-03097,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2700.67
XFC-03051,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,8,2109.33
XFC-01596,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,2071.0
XFC-02550,Control,Ninguna,0,2025-09-01,60,False,3,2628.47
XFC-07618,Control,Ninguna,0,2025-09-01,60,False,5,2865.92
XFC-07994,Control,Ninguna,0,2025-09-01,60,False,3,2146.67
XFC-06062,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,2759.89
XFC-05126,Control,Ninguna,0,2025-09-01,60,False,2,4123.13
XFC-01129,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2599.22
XFC-05494,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2665.78
XFC-03474,Control,Ninguna,0,2025-09-01,60,False,2,3637.0
XFC-05133,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,1229.25
XFC-00059,Control,Ninguna,0,2025-09-01,60,False,1,4126.03
XFC-05753,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,1472.01
XFC-04314,Control,Ninguna,0,2025-09-01,60,False,3,1983.72
XFC-01200,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,2183.06
XFC-03689,Control,Ninguna,0,2025-09-01,60,False,0,2089.16
XFC-04895,Control,Ninguna,0,2025-09-01,60,False,0,3425.53
XFC-00097,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,101.81
XFC-05730,Control,Ninguna,0,2025-09-01,60,False,5,2789.61
XFC-00961,Control,Ninguna,0,2025-09-01,60,False,2,2258.65
XFC-01635,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-07780,Control,Ninguna,0,2025-09-01,60,False,2,2096.9
XFC-00878,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,3061.3
XFC-06657,Control,Ninguna,0,2025-09-01,60,False,3,1375.04
XFC-00157,Control,Ninguna,0,2025-09-01,60,False,3,2913.9
XFC-02088,Control,Ninguna,0,2025-09-01,60,False,3,2143.4
XFC-05959,Control,Ninguna,0,2025-09-01,60,False,2,2700.22
XFC-00612,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,2105.02
XFC-05930,Control,Ninguna,0,2025-09-01,60,False,1,1862.96
XFC-01980,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,0.0
XFC-01189,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,772.1
XFC-04234,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2243.74
XFC-00448,Control,Ninguna,0,2025-09-01,60,False,4,664.73
XFC-07115,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,1850.18
XFC-02358,Control,Ninguna,0,2025-09-01,60,False,2,2085.89
XFC-04120,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,1306.09
XFC-00593,Tratamiento,Envío gratis,5,2025-09-01,60,False,6,2055.35
XFC-07931,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,1990.67
XFC-07955,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,9,3552.65
XFC-07183,Tratamiento,Envío gratis,5,2025-09-01,60,True,0,520.56
XFC-06551,Control,Ninguna,0,2025-09-01,60,True,0,350.34
XFC-04307,Control,Ninguna,0,2025-09-01,60,False,3,3892.96
XFC-04128,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,2214.21
XFC-00848,Control,Ninguna,0,2025-09-01,60,False,7,1636.77
XFC-06233,Control,Ninguna,0,2025-09-01,60,False,3,2499.79
XFC-00625,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,3081.27
XFC-03909,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,1675.15
XFC-03239,Control,Ninguna,0,2025-09-01,60,False,1,2106.05
XFC-02273,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,3317.9
XFC-06124,Control,Ninguna,0,2025-09-01,60,False,5,3330.58
XFC-03754,Control,Ninguna,0,2025-09-01,60,False,3,2230.5
XFC-00757,Control,Ninguna,0,2025-09-01,60,False,3,1960.31
XFC-05708,Control,Ninguna,0,2025-09-01,60,False,2,1955.65
XFC-01481,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2687.64
XFC-03772,Control,Ninguna,0,2025-09-01,60,False,2,2704.2
XFC-02642,Control,Ninguna,0,2025-09-01,60,False,1,659.75
XFC-03335,Control,Ninguna,0,2025-09-01,60,False,0,2910.14
XFC-06996,Control,Ninguna,0,2025-09-01,60,True,0,824.36
XFC-07657,Control,Ninguna,0,2025-09-01,60,False,6,3343.99
XFC-05019,Control,Ninguna,0,2025-09-01,60,True,1,283.22
XFC-05707,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,3492.86
XFC-04563,Control,Ninguna,0,2025-09-01,60,False,2,2408.74
XFC-03007,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,2053.54
XFC-00765,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,2168.13
XFC-03978,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,3460.99
XFC-05637,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,2006.14
XFC-01972,Control,Ninguna,0,2025-09-01,60,False,5,2643.64
XFC-02719,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,3037.59
XFC-07113,Control,Ninguna,0,2025-09-01,60,False,3,1954.71
XFC-03899,Control,Ninguna,0,2025-09-01,60,False,2,2681.37
XFC-07957,Control,Ninguna,0,2025-09-01,60,True,2,0.0
XFC-01025,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,4521.18
XFC-02830,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,2753.8
XFC-00753,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2135.32
XFC-00352,Control,Ninguna,0,2025-09-01,60,False,3,1309.45
XFC-06990,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2598.9
XFC-01314,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2141.11
XFC-06590,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,0.0
XFC-03743,Control,Ninguna,0,2025-09-01,60,False,5,3011.47
XFC-07509,Control,Ninguna,0,2025-09-01,60,False,1,1480.12
XFC-05533,Control,Ninguna,0,2025-09-01,60,False,3,2298.89
XFC-03066,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-00562,Control,Ninguna,0,2025-09-01,60,False,5,3432.5
XFC-02465,Tratamiento,Descuento 15%,15,2025-09-01,60,True,2,1037.24
XFC-04272,Control,Ninguna,0,2025-09-01,60,False,5,2916.79
XFC-04321,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2263.8
XFC-06903,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,2567.18
XFC-04817,Control,Ninguna,0,2025-09-01,60,True,1,746.41
XFC-07692,Control,Ninguna,0,2025-09-01,60,False,4,3259.58
XFC-01048,Control,Ninguna,0,2025-09-01,60,False,2,2964.29
XFC-03104,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,2832.64
XFC-01386,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,2869.97
XFC-00415,Control,Ninguna,0,2025-09-01,60,True,1,721.19
XFC-04003,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3405.77
XFC-02571,Control,Ninguna,0,2025-09-01,60,True,0,349.92
XFC-02003,Control,Ninguna,0,2025-09-01,60,False,1,3502.52
XFC-05945,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,3769.01
XFC-03115,Control,Ninguna,0,2025-09-01,60,False,1,2688.19
XFC-07470,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-02663,Control,Ninguna,0,2025-09-01,60,False,3,1486.92
XFC-04140,Control,Ninguna,0,2025-09-01,60,False,5,2525.59
XFC-06437,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,3159.16
XFC-06952,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,1506.33
XFC-02997,Control,Ninguna,0,2025-09-01,60,False,2,2331.38
XFC-00843,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,1326.5
XFC-01147,Tratamiento,Descuento 10%,10,2025-09-01,60,False,6,2016.73
XFC-01833,Control,Ninguna,0,2025-09-01,60,False,2,3435.66
XFC-02448,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,3414.63
XFC-06516,Control,Ninguna,0,2025-09-01,60,False,2,2190.0
XFC-01254,Control,Ninguna,0,2025-09-01,60,False,4,2509.77
XFC-05396,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,1,2216.01
XFC-04465,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-06342,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,1074.46
XFC-06493,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,1620.28
XFC-05890,Control,Ninguna,0,2025-09-01,60,True,1,498.72
XFC-05671,Control,Ninguna,0,2025-09-01,60,False,1,3667.46
XFC-00379,Tratamiento,Envío gratis,5,2025-09-01,60,False,7,3937.86
XFC-05814,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-06828,Control,Ninguna,0,2025-09-01,60,False,1,2252.75
XFC-06649,Control,Ninguna,0,2025-09-01,60,False,1,2681.29
XFC-04295,Control,Ninguna,0,2025-09-01,60,False,2,2586.51
XFC-04861,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2560.79
XFC-01732,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-04464,Control,Ninguna,0,2025-09-01,60,False,3,1806.39
XFC-02025,Control,Ninguna,0,2025-09-01,60,True,0,110.58
XFC-03045,Control,Ninguna,0,2025-09-01,60,True,2,518.97
XFC-03860,Control,Ninguna,0,2025-09-01,60,True,2,614.44
XFC-05994,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,5,2764.04
XFC-04371,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,2582.86
XFC-05220,Tratamiento,Descuento 15%,15,2025-09-01,60,False,6,2321.09
XFC-03769,Control,Ninguna,0,2025-09-01,60,False,2,2253.46
XFC-02754,Control,Ninguna,0,2025-09-01,60,False,2,3182.39
XFC-05390,Control,Ninguna,0,2025-09-01,60,False,5,1674.48
XFC-04289,Control,Ninguna,0,2025-09-01,60,False,2,2909.41
XFC-06335,Control,Ninguna,0,2025-09-01,60,False,7,1065.18
XFC-03456,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-01455,Control,Ninguna,0,2025-09-01,60,False,4,2726.8
XFC-03150,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,3081.88
XFC-03299,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,2255.29
XFC-04702,Control,Ninguna,0,2025-09-01,60,False,2,3153.61
XFC-03407,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-01176,Control,Ninguna,0,2025-09-01,60,False,4,2502.7
XFC-04075,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2096.54
XFC-01439,Control,Ninguna,0,2025-09-01,60,False,5,2282.64
XFC-02211,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,76.26
XFC-01996,Control,Ninguna,0,2025-09-01,60,False,1,2659.11
XFC-03834,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,3971.76
XFC-04467,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,7,4083.62
XFC-06661,Control,Ninguna,0,2025-09-01,60,False,5,3575.53
XFC-00548,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2109.4
XFC-05971,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,1594.25
XFC-03358,Control,Ninguna,0,2025-09-01,60,True,2,0.0
XFC-03186,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,0.0
XFC-01562,Control,Ninguna,0,2025-09-01,60,False,3,2723.92
XFC-00173,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,1889.92
XFC-04938,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,3393.41
XFC-03615,Control,Ninguna,0,2025-09-01,60,False,1,2594.17
XFC-03520,Control,Ninguna,0,2025-09-01,60,False,6,3656.69
XFC-05012,Control,Ninguna,0,2025-09-01,60,False,2,2365.73
XFC-01594,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2067.82
XFC-05437,Tratamiento,Envío gratis,5,2025-09-01,60,False,0,1936.28
XFC-01883,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2700.58
XFC-07990,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,3383.28
XFC-07863,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2121.48
XFC-04801,Control,Ninguna,0,2025-09-01,60,False,4,2827.95
XFC-06638,Tratamiento,Puntos dobles,8,2025-09-01,60,False,5,2403.3
XFC-05295,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2216.48
XFC-06648,Control,Ninguna,0,2025-09-01,60,False,7,584.23
XFC-07274,Control,Ninguna,0,2025-09-01,60,False,3,2228.16
XFC-01039,Control,Ninguna,0,2025-09-01,60,False,3,1319.03
XFC-00324,Control,Ninguna,0,2025-09-01,60,False,2,3201.97
XFC-04082,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,3212.68
XFC-04952,Control,Ninguna,0,2025-09-01,60,False,2,3207.91
XFC-04768,Control,Ninguna,0,2025-09-01,60,False,3,3977.58
XFC-00894,Control,Ninguna,0,2025-09-01,60,False,6,2919.24
XFC-02318,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,3325.36
XFC-05101,Control,Ninguna,0,2025-09-01,60,False,3,2982.04
XFC-00325,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,3501.41
XFC-01216,Control,Ninguna,0,2025-09-01,60,False,3,2652.33
XFC-07206,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,654.14
XFC-03998,Tratamiento,Descuento 10%,10,2025-09-01,60,True,2,1081.62
XFC-04540,Control,Ninguna,0,2025-09-01,60,False,1,1766.17
XFC-07282,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,1751.29
XFC-07815,Control,Ninguna,0,2025-09-01,60,False,4,2540.6
XFC-01130,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,2566.42
XFC-05217,Control,Ninguna,0,2025-09-01,60,False,1,2957.11
XFC-05956,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,886.86
XFC-07052,Control,Ninguna,0,2025-09-01,60,False,1,3125.86
XFC-00665,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,1706.07
XFC-03329,Control,Ninguna,0,2025-09-01,60,False,2,1818.08
XFC-06798,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2154.32
XFC-00209,Tratamiento,Puntos dobles,8,2025-09-01,60,True,0,164.37
XFC-07065,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-00748,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2016.55
XFC-01740,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,2211.82
XFC-00799,Control,Ninguna,0,2025-09-01,60,False,4,1345.95
XFC-00089,Control,Ninguna,0,2025-09-01,60,False,4,1696.41
XFC-00735,Control,Ninguna,0,2025-09-01,60,False,2,3139.16
XFC-05734,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,2133.4
XFC-03650,Control,Ninguna,0,2025-09-01,60,False,2,3826.72
XFC-02690,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,2307.55
XFC-01175,Control,Ninguna,0,2025-09-01,60,False,2,3450.41
XFC-03143,Control,Ninguna,0,2025-09-01,60,False,6,2212.94
XFC-05188,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-01154,Control,Ninguna,0,2025-09-01,60,True,1,347.5
XFC-00199,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3270.34
XFC-07867,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-07451,Control,Ninguna,0,2025-09-01,60,False,3,3215.07
XFC-01098,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,3328.2
XFC-00549,Tratamiento,Puntos dobles,8,2025-09-01,60,False,5,1548.34
XFC-07926,Control,Ninguna,0,2025-09-01,60,False,2,1606.66
XFC-06888,Control,Ninguna,0,2025-09-01,60,False,0,3200.23
XFC-06721,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,1651.09
XFC-04922,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3046.81
XFC-01322,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-04158,Control,Ninguna,0,2025-09-01,60,False,2,2803.48
XFC-06863,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,1534.74
XFC-02651,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2162.88
XFC-05346,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,2816.71
XFC-04884,Control,Ninguna,0,2025-09-01,60,True,2,0.0
XFC-05235,Control,Ninguna,0,2025-09-01,60,False,3,2512.51
XFC-06587,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2018.04
XFC-07788,Control,Ninguna,0,2025-09-01,60,False,5,3671.37
XFC-05170,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-07301,Control,Ninguna,0,2025-09-01,60,False,2,1185.5
XFC-06728,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,1219.95
XFC-02269,Control,Ninguna,0,2025-09-01,60,False,4,2364.38
XFC-01672,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,3167.44
XFC-00938,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2082.25
XFC-07039,Control,Ninguna,0,2025-09-01,60,False,2,2471.46
XFC-02671,Control,Ninguna,0,2025-09-01,60,True,0,445.52
XFC-02779,Tratamiento,Descuento 15%,15,2025-09-01,60,True,1,90.51
XFC-03165,Control,Ninguna,0,2025-09-01,60,False,0,3247.64
XFC-04693,Tratamiento,Envío gratis,5,2025-09-01,60,False,6,2824.54
XFC-05045,Control,Ninguna,0,2025-09-01,60,False,0,4261.08
XFC-04772,Control,Ninguna,0,2025-09-01,60,False,2,1986.47
XFC-04377,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2044.56
XFC-04767,Control,Ninguna,0,2025-09-01,60,False,4,1967.13
XFC-04302,Control,Ninguna,0,2025-09-01,60,False,0,3962.08
XFC-05000,Control,Ninguna,0,2025-09-01,60,False,1,2088.25
XFC-03529,Control,Ninguna,0,2025-09-01,60,False,1,2782.57
XFC-06804,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-00621,Control,Ninguna,0,2025-09-01,60,False,1,2677.86
XFC-01453,Control,Ninguna,0,2025-09-01,60,False,0,2782.61
XFC-07529,Control,Ninguna,0,2025-09-01,60,True,2,774.78
XFC-04113,Control,Ninguna,0,2025-09-01,60,False,6,3029.49
XFC-04858,Tratamiento,Descuento 15%,15,2025-09-01,60,False,0,2279.63
XFC-00479,Control,Ninguna,0,2025-09-01,60,True,0,758.62
XFC-01353,Control,Ninguna,0,2025-09-01,60,False,0,2254.84
XFC-04501,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2817.49
XFC-01895,Tratamiento,Puntos dobles,8,2025-09-01,60,True,0,0.0
XFC-05749,Control,Ninguna,0,2025-09-01,60,False,3,2550.26
XFC-01719,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,2105.71
XFC-03502,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2506.96
XFC-01769,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,1,963.91
XFC-01034,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2493.53
XFC-03414,Tratamiento,Puntos dobles,8,2025-09-01,60,True,0,428.79
XFC-00287,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2169.81
XFC-00551,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,1543.2
XFC-07833,Tratamiento,Descuento 15%,15,2025-09-01,60,True,1,1125.75
XFC-06707,Control,Ninguna,0,2025-09-01,60,False,1,2816.46
XFC-04558,Control,Ninguna,0,2025-09-01,60,False,1,3100.39
XFC-05517,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,0.0
XFC-02843,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,2768.98
XFC-01784,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2705.81
XFC-01426,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3728.86
XFC-06637,Control,Ninguna,0,2025-09-01,60,False,3,2691.15
XFC-02590,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,1,0.0
XFC-05195,Tratamiento,Puntos dobles,8,2025-09-01,60,False,5,3003.09
XFC-05013,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2526.26
XFC-06919,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,1682.99
