customer_id,uplift_score,tipo_respuesta,fecha_calculo
XFC-06672,-0.0333,Sleeping Dog,2026-04-15
XFC-06673,0.0495,Sure Thing,2026-04-15
XFC-06674,0.0299,Sure Thing,2026-04-15
XFC-06675,0.0949,Persuadible,2026-04-15
XFC-06676,0.0822,Persuadible,2026-04-15
XFC-06677,0.0224,Sure Thing,2026-04-15
XFC-06678,-0.0518,Sleeping Dog,2026-04-15
XFC-06679,-0.0322,Sleeping Dog,2026-04-15
XFC-06680,-0.024,Lost Cause,2026-04-15
XFC-06681,-0.0052,Lost Cause,2026-04-15
XFC-06682,0.0414,Sure Thing,2026-04-15
XFC-06683,0.0772,Persuadible,2026-04-15
XFC-06684,0.0159,Lost Cause,2026-04-15
XFC-06685,0.0213,Sure Thing,2026-04-15
XFC-06686,0.0315,Sure Thing,2026-04-15
XFC-06687,-0.0213,Lost Cause,2026-04-15
XFC-06688,-0.054,Sleeping Dog,2026-04-15
XFC-06689,-0.1204,Sleeping Dog,2026-04-15
XFC-06690,-0.0356,Sleeping Dog,2026-04-15
XFC-06691,0.0579,Persuadible,2026-04-15
XFC-06692,-0.0362,Sleeping Dog,2026-04-15
XFC-06693,0.001,Lost Cause,2026-04-15
XFC-06694,0.0573,Persuadible,2026-04-15
XFC-06695,0.0617,Persuadible,2026-04-15
XFC-06696,-0.0664,Sleeping Dog,2026-04-15
XFC-06697,0.0998,Persuadible,2026-04-15
XFC-06698,0.1102,Persuadible,2026-04-15
XFC-06699,-0.0704,Sleeping Dog,2026-04-15
XFC-06700,-0.0459,Sleeping Dog,2026-04-15
XFC-06701,0.1153,Persuadible,2026-04-15
XFC-06702,0.0083,Lost Cause,2026-04-15
XFC-06703,-0.1576,Sleeping Dog,2026-04-15
XFC-06704,-0.092,Sleeping Dog,2026-04-15
XFC-06705,0.0001,Lost Cause,2026-04-15
XFC-06706,-0.073,Sleeping Dog,2026-04-15
XFC-06707,-0.0131,Lost Cause,2026-04-15
XFC-06708,0.0226,Sure Thing,2026-04-15
XFC-06709,0.137,Persuadible,2026-04-15
XFC-06710,-0.0032,Lost Cause,2026-04-15
XFC-06711,0.1058,Persuadible,2026-04-15
XFC-06712,0.1343,Persuadible,2026-04-15
XFC-06713,0.1347,Persuadible,2026-04-15
XFC-06714,0.0428,Sure Thing,2026-04-15
XFC-06715,-0.1371,Sleeping Dog,2026-04-15
XFC-06716,0.0569,Persuadible,2026-04-15
XFC-06717,0.1039,Persuadible,2026-04-15
XFC-06718,0.0135,Lost Cause,2026-04-15
XFC-06719,0.1596,Persuadible,2026-04-15
XFC-06720,0.0888,Persuadible,2026-04-15
XFC-06721,0.0655,Persuadible,2026-04-15
XFC-06722,0.1069,Persuadible,2026-04-15
XFC-06723,0.0467,Sure Thing,2026-04-15
XFC-06724,-0.1794,Sleeping Dog,2026-04-15
XFC-06725,-0.0199,Lost Cause,2026-04-15
XFC-06726,0.1158,Persuadible,2026-04-15
XFC-06727,-0.0446,Sleeping Dog,2026-04-15
XFC-06728,0.0021,Lost Cause,2026-04-15
XFC-06729,-0.0636,Sleeping Dog,2026-04-15
XFC-06730,0.1627,Persuadible,2026-04-15
XFC-06731,0.1545,Persuadible,2026-04-15
XFC-06732,-0.0507,Sleeping Dog,2026-04-15
XFC-06733,0.0318,Sure Thing,2026-04-15
XFC-06734,-0.0344,Sleeping Dog,2026-04-15
XFC-06735,0.0692,Persuadible,2026-04-15
XFC-06736,0.0608,Persuadible,2026-04-15
XFC-06737,0.0849,Persuadible,2026-04-15
XFC-06738,0.0466,Sure Thing,2026-04-15
XFC-06739,0.2548,Persuadible,2026-04-15
XFC-06740,-0.0622,Sleeping Dog,2026-04-15
XFC-06741,-0.1168,Sleeping Dog,2026-04-15
XFC-06742,-0.0114,Lost Cause,2026-04-15
XFC-06743,-0.1054,Sleeping Dog,2026-04-15
XFC-06744,-0.0994,Sleeping Dog,2026-04-15
XFC-06745,-0.0601,Sleeping Dog,2026-04-15
XFC-06746,-0.0538,Sleeping Dog,2026-04-15
XFC-06747,-0.0564,Sleeping Dog,2026-04-15
XFC-06748,0.0615,Persuadible,2026-04-15
XFC-06749,-0.0205,Lost Cause,2026-04-15
XFC-06750,0.0056,Lost Cause,2026-04-15
XFC-06751,0.0915,Persuadible,2026-04-15
XFC-06752,-0.0413,Sleeping Dog,2026-04-15
XFC-06753,-0.0012,Lost Cause,2026-04-15
XFC-06754,0.0493,Sure Thing,2026-04-15
XFC-06755,-0.1353,Sleeping Dog,2026-04-15
XFC-06756,-0.1708,Sleeping Dog,2026-04-15
XFC-06757,0.0477,Sure Thing,2026-04-15
XFC-06758,0.0594,Persuadible,2026-04-15
XFC-06759,0.1851,Persuadible,2026-04-15
XFC-06760,0.0326,Sure Thing,2026-04-15
XFC-06761,0.0856,Persuadible,2026-04-15
XFC-06762,0.0044,Lost Cause,2026-04-15
XFC-06763,0.0438,Sure Thing,2026-04-15
XFC-06764,0.1534,Persuadible,2026-04-15
XFC-06765,-0.1499,Sleeping Dog,2026-04-15
XFC-06766,0.0531,Persuadible,2026-04-15
XFC-06767,0.1908,Persuadible,2026-04-15
XFC-06768,0.0426,Sure Thing,2026-04-15
XFC-06769,0.152,Persuadible,2026-04-15
XFC-06770,-0.0303,Sleeping Dog,2026-04-15
XFC-06771,0.0174,Lost Cause,2026-04-15
XFC-06772,0.0227,Sure Thing,2026-04-15
XFC-06773,-0.1574,Sleeping Dog,2026-04-15
XFC-06774,-0.0735,Sleeping Dog,2026-04-15
XFC-06775,-0.0678,Sleeping Dog,2026-04-15
XFC-06776,0.0858,Persuadible,2026-04-15
XFC-06777,0.0898,Persuadible,2026-04-15
XFC-06778,0.0459,Sure Thing,2026-04-15
XFC-06779,0.0859,Persuadible,2026-04-15
XFC-06780,0.0069,Lost Cause,2026-04-15
XFC-06781,0.1162,Persuadible,2026-04-15
XFC-06782,0.0207,Sure Thing,2026-04-15
XFC-06783,0.0246,Sure Thing,2026-04-15
XFC-06784,-0.0012,Lost Cause,2026-04-15
XFC-06785,0.0748,Persuadible,2026-04-15
XFC-06786,-0.0137,Lost Cause,2026-04-15
XFC-06787,0.0981,Persuadible,2026-04-15
XFC-06788,-0.0706,Sleeping Dog,2026-04-15
XFC-06789,-0.0679,Sleeping Dog,2026-04-15
XFC-06790,0.075,Persuadible,2026-04-15
XFC-06791,0.0129,Lost Cause,2026-04-15
XFC-06792,-0.0163,Lost Cause,2026-04-15
XFC-06793,0.0912,Persuadible,2026-04-15
XFC-06794,-0.0286,Lost Cause,2026-04-15
XFC-06795,0.004,Lost Cause,2026-04-15
XFC-06796,0.1319,Persuadible,2026-04-15
XFC-06797,0.1431,Persuadible,2026-04-15
XFC-06798,0.1458,Persuadible,2026-04-15
XFC-06799,-0.0026,Lost Cause,2026-04-15
XFC-06800,0.1185,Persuadible,2026-04-15
XFC-06801,-0.0559,Sleeping Dog,2026-04-15
XFC-06802,-0.0526,Sleeping Dog,2026-04-15
XFC-06803,-0.168,Sleeping Dog,2026-04-15
XFC-06804,0.1538,Persuadible,2026-04-15
XFC-06805,-0.0491,Sleeping Dog,2026-04-15
XFC-06806,0.0099,Lost Cause,2026-04-15
XFC-06807,-0.0528,Sleeping Dog,2026-04-15
XFC-06808,0.0756,Persuadible,2026-04-15
XFC-06809,-0.0101,Lost Cause,2026-04-15
XFC-06810,-0.0844,Sleeping Dog,2026-04-15
XFC-06811,0.0553,Persuadible,2026-04-15
XFC-06812,-0.0947,Sleeping Dog,2026-04-15
XFC-06813,-0.047,Sleeping Dog,2026-04-15
XFC-06814,-0.1486,Sleeping Dog,2026-04-15
XFC-06815,-0.0939,Sleeping Dog,2026-04-15
XFC-06816,0.0343,Sure Thing,2026-04-15
XFC-06817,-0.1372,Sleeping Dog,2026-04-15
XFC-06818,-0.0985,Sleeping Dog,2026-04-15
XFC-06819,0.0198,Lost Cause,2026-04-15
XFC-06820,-0.0235,Lost Cause,2026-04-15
XFC-06821,0.1794,Persuadible,2026-04-15
XFC-06822,0.1667,Persuadible,2026-04-15
XFC-06823,-0.0494,Sleeping Dog,2026-04-15
XFC-06824,0.0646,Persuadible,2026-04-15
XFC-06825,0.0799,Persuadible,2026-04-15
XFC-06826,-0.0278,Lost Cause,2026-04-15
XFC-06827,-0.0996,Sleeping Dog,2026-04-15
XFC-06828,0.019,Lost Cause,2026-04-15
XFC-06829,0.0062,Lost Cause,2026-04-15
XFC-06830,-0.0149,Lost Cause,2026-04-15
XFC-06831,0.0554,Persuadible,2026-04-15
XFC-06832,-0.0401,Sleeping Dog,2026-04-15
XFC-06833,-0.0722,Sleeping Dog,2026-04-15
XFC-06834,0.0287,Sure Thing,2026-04-15
XFC-06835,0.0509,Persuadible,2026-04-15
XFC-06836,-0.0741,Sleeping Dog,2026-04-15
XFC-06837,0.0942,Persuadible,2026-04-15
XFC-06838,-0.1216,Sleeping Dog,2026-04-15
XFC-06839,-0.0262,Lost Cause,2026-04-15
XFC-06840,-0.0006,Lost Cause,2026-04-15
XFC-06841,-0.0309,Sleeping Dog,2026-04-15
XFC-06842,-0.0252,Lost Cause,2026-04-15
XFC-06843,0.1697,Persuadible,2026-04-15
XFC-06844,-0.0481,Sleeping Dog,2026-04-15
XFC-06845,0.2153,Persuadible,2026-04-15
XFC-06846,0.055,Persuadible,2026-04-15
XFC-06847,0.0274,Sure Thing,2026-04-15
XFC-06848,0.0581,Persuadible,2026-04-15
XFC-06849,0.2224,Persuadible,2026-04-15
XFC-06850,-0.0595,Sleeping Dog,2026-04-15
XFC-06851,-0.0696,Sleeping Dog,2026-04-15
XFC-06852,-0.0404,Sleeping Dog,2026-04-15
XFC-06853,0.0226,Sure Thing,2026-04-15
XFC-06854,-0.1181,Sleeping Dog,2026-04-15
XFC-06855,0.0218,Sure Thing,2026-04-15
XFC-06856,0.1555,Persuadible,2026-04-15
XFC-06857,0.0321,Sure Thing,2026-04-15
XFC-06858,-0.0034,Lost Cause,2026-04-15
XFC-06859,-0.0295,Lost Cause,2026-04-15
XFC-06860,0.0919,Persuadible,2026-04-15
XFC-06861,-0.0461,Sleeping Dog,2026-04-15
XFC-06862,0.1677,Persuadible,2026-04-15
XFC-06863,0.1747,Persuadible,2026-04-15
XFC-06864,0.0405,Sure Thing,2026-04-15
XFC-06865,0.0191,Lost Cause,2026-04-15
XFC-06866,0.1025,Persuadible,2026-04-15
XFC-06867,0.1076,Persuadible,2026-04-15
XFC-06868,-0.0445,Sleeping Dog,2026-04-15
XFC-06869,-0.0221,Lost Cause,2026-04-15
XFC-06870,-0.0858,Sleeping Dog,2026-04-15
XFC-06871,0.0527,Persuadible,2026-04-15
XFC-06872,0.0733,Persuadible,2026-04-15
XFC-06873,-0.088,Sleeping Dog,2026-04-15
XFC-06874,-0.0164,Lost Cause,2026-04-15
XFC-06875,-0.0878,Sleeping Dog,2026-04-15
XFC-06876,-0.0519,Sleeping Dog,2026-04-15
XFC-06877,0.0641,Persuadible,2026-04-15
XFC-06878,-0.0387,Sleeping Dog,2026-04-15
XFC-06879,-0.0041,Lost Cause,2026-04-15
XFC-06880,-0.1102,Sleeping Dog,2026-04-15
XFC-06881,0.035,Sure Thing,2026-04-15
XFC-06882,0.0165,Lost Cause,2026-04-15
XFC-06883,-0.0383,Sleeping Dog,2026-04-15
XFC-06884,0.0049,Lost Cause,2026-04-15
XFC-06885,0.0344,Sure Thing,2026-04-15
XFC-06886,-0.0452,Sleeping Dog,2026-04-15
XFC-06887,-0.0981,Sleeping Dog,2026-04-15
XFC-06888,0.1644,Persuadible,2026-04-15
XFC-06889,-0.0307,Sleeping Dog,2026-04-15
XFC-06890,0.0123,Lost Cause,2026-04-15
XFC-06891,0.1009,Persuadible,2026-04-15
XFC-06892,0.3023,Persuadible,2026-04-15
XFC-06893,-0.0796,Sleeping Dog,2026-04-15
XFC-06894,0.056,Persuadible,2026-04-15
XFC-06895,-0.0366,Sleeping Dog,2026-04-15
XFC-06896,-0.0231,Lost Cause,2026-04-15
XFC-06897,-0.0376,Sleeping Dog,2026-04-15
XFC-06898,-0.0701,Sleeping Dog,2026-04-15
XFC-06899,0.0167,Lost Cause,2026-04-15
XFC-06900,-0.098,Sleeping Dog,2026-04-15
XFC-06901,0.0957,Persuadible,2026-04-15
XFC-06902,0.0244,Sure Thing,2026-04-15
XFC-06903,0.0538,Persuadible,2026-04-15
XFC-06904,-0.0173,Lost Cause,2026-04-15
XFC-06905,-0.0094,Lost Cause,2026-04-15
XFC-06906,0.043,Sure Thing,2026-04-15
XFC-06907,-0.0731,Sleeping Dog,2026-04-15
XFC-06908,-0.0086,Lost Cause,2026-04-15
XFC-06909,-0.0488,Sleeping Dog,2026-04-15
XFC-06910,-0.0512,Sleeping Dog,2026-04-15
XFC-06911,-0.1488,Sleeping Dog,2026-04-15
XFC-06912,0.1271,Persuadible,2026-04-15
XFC-06913,-0.0349,Sleeping Dog,2026-04-15
XFC-06914,0.1131,Persuadible,2026-04-15
XFC-06915,0.1055,Persuadible,2026-04-15
XFC-06916,-0.0829,Sleeping Dog,2026-04-15
XFC-06917,-0.0671,Sleeping Dog,2026-04-15
XFC-06918,0.2248,Persuadible,2026-04-15
XFC-06919,0.1601,Persuadible,2026-04-15
XFC-06920,0.0175,Lost Cause,2026-04-15
XFC-06921,0.0406,Sure Thing,2026-04-15
XFC-06922,-0.0305,Sleeping Dog,2026-04-15
XFC-06923,0.0546,Persuadible,2026-04-15
XFC-06924,-0.0374,Sleeping Dog,2026-04-15
XFC-06925,-0.1426,Sleeping Dog,2026-04-15
XFC-06926,-0.0857,Sleeping Dog,2026-04-15
XFC-06927,0.0217,Sure Thing,2026-04-15
XFC-06928,-0.0705,Sleeping Dog,2026-04-15
XFC-06929,0.0146,Lost Cause,2026-04-15
XFC-06930,-0.066,Sleeping Dog,2026-04-15
XFC-06931,-0.0426,Sleeping Dog,2026-04-15
XFC-06932,0.0883,Persuadible,2026-04-15
XFC-06933,0.0398,Sure Thing,2026-04-15
XFC-06934,0.0192,Lost Cause,2026-04-15
XFC-06935,0.0903,Persuadible,2026-04-15
XFC-06936,0.0584,Persuadible,2026-04-15
XFC-06937,0.1357,Persuadible,2026-04-15
XFC-06938,-0.0168,Lost Cause,2026-04-15
XFC-06939,-0.0144,Lost Cause,2026-04-15
XFC-06940,-0.0841,Sleeping Dog,2026-04-15
XFC-06941,-0.0143,Lost Cause,2026-04-15
XFC-06942,0.0972,Persuadible,2026-04-15
XFC-06943,0.124,Persuadible,2026-04-15
XFC-06944,0.0968,Persuadible,2026-04-15
XFC-06945,-0.1235,Sleeping Dog,2026-04-15
XFC-06946,0.1067,Persuadible,2026-04-15
XFC-06947,-0.1271,Sleeping Dog,2026-04-15
XFC-06948,0.0918,Persuadible,2026-04-15
XFC-06949,-0.0094,Lost Cause,2026-04-15
XFC-06950,0.0762,Persuadible,2026-04-15
XFC-06951,-0.0866,Sleeping Dog,2026-04-15
XFC-06952,0.1137,Persuadible,2026-04-15
XFC-06953,-0.0972,Sleeping Dog,2026-04-15
XFC-06954,-0.0335,Sleeping Dog,2026-04-15
XFC-06955,-0.0598,Sleeping Dog,2026-04-15
XFC-06956,-0.1203,Sleeping Dog,2026-04-15
XFC-06957,0.0276,Sure Thing,2026-04-15
XFC-06958,0.1645,Persuadible,2026-04-15
XFC-06959,0.2334,Persuadible,2026-04-15
XFC-06960,0.0278,Sure Thing,2026-04-15
XFC-06961,0.1093,Persuadible,2026-04-15
XFC-06962,0.0386,Sure Thing,2026-04-15
XFC-06963,0.0599,Persuadible,2026-04-15
XFC-06964,-0.0074,Lost Cause,2026-04-15
XFC-06965,0.0356,Sure Thing,2026-04-15
XFC-06966,0.063,Persuadible,2026-04-15
XFC-06967,-0.0263,Lost Cause,2026-04-15
XFC-06968,0.0138,Lost Cause,2026-04-15
XFC-06969,0.0153,Lost Cause,2026-04-15
XFC-06970,0.0861,Persuadible,2026-04-15
XFC-06971,-0.0653,Sleeping Dog,2026-04-15
XFC-06972,0.0159,Lost Cause,2026-04-15
XFC-06973,0.173,Persuadible,2026-04-15
XFC-06974,0.1131,Persuadible,2026-04-15
XFC-06975,0.1279,Persuadible,2026-04-15
XFC-06976,0.022,Sure Thing,2026-04-15
XFC-06977,0.0457,Sure Thing,2026-04-15
XFC-06978,0.1002,Persuadible,2026-04-15
XFC-06979,0.1448,Persuadible,2026-04-15
XFC-06980,-0.1361,Sleeping Dog,2026-04-15
XFC-06981,-0.0852,Sleeping Dog,2026-04-15
XFC-06982,0.1248,Persuadible,2026-04-15
XFC-06983,-0.0022,Lost Cause,2026-04-15
XFC-06984,-0.0337,Sleeping Dog,2026-04-15
XFC-06985,-0.0803,Sleeping Dog,2026-04-15
XFC-06986,-0.0244,Lost Cause,2026-04-15
XFC-06987,-0.0922,Sleeping Dog,2026-04-15
XFC-06988,0.1873,Persuadible,2026-04-15
XFC-06989,0.0182,Lost Cause,2026-04-15
XFC-06990,0.0154,Lost Cause,2026-04-15
XFC-06991,0.067,Persuadible,2026-04-15
XFC-06992,0.097,Persuadible,2026-04-15
XFC-06993,0.0957,Persuadible,2026-04-15
XFC-06994,0.1059,Persuadible,2026-04-15
XFC-06995,-0.0305,Sleeping Dog,2026-04-15
XFC-06996,-0.0038,Lost Cause,2026-04-15
XFC-06997,0.0815,Persuadible,2026-04-15
XFC-06998,-0.0222,Lost Cause,2026-04-15
XFC-06999,0.0196,Lost Cause,2026-04-15
XFC-07000,0.0519,Persuadible,2026-04-15
XFC-07001,0.0828,Persuadible,2026-04-15
XFC-07002,-0.1222,Sleeping Dog,2026-04-15
XFC-07003,0.0772,Persuadible,2026-04-15
XFC-07004,0.0013,Lost Cause,2026-04-15
XFC-07005,0.0766,Persuadible,2026-04-15
XFC-07006,0.0822,Persuadible,2026-04-15
XFC-07007,0.1486,Persuadible,2026-04-15
XFC-07008,0.1283,Persuadible,2026-04-15
XFC-07009,0.1277,Persuadible,2026-04-15
XFC-07010,0.1355,Persuadible,2026-04-15
XFC-07011,0.0433,Sure Thing,2026-04-15
XFC-07012,0.0226,Sure Thing,2026-04-15
XFC-07013,0.0898,Persuadible,2026-04-15
XFC-07014,0.0786,Persuadible,2026-04-15
XFC-07015,-0.0047,Lost Cause,2026-04-15
XFC-07016,0.0524,Persuadible,2026-04-15
XFC-07017,0.0172,Lost Cause,2026-04-15
XFC-07018,-0.0483,Sleeping Dog,2026-04-15
XFC-07019,0.1232,Persuadible,2026-04-15
XFC-07020,0.0244,Sure Thing,2026-04-15
XFC-07021,0.1839,Persuadible,2026-04-15
XFC-07022,-0.11,Sleeping Dog,2026-04-15
XFC-07023,-0.0245,Lost Cause,2026-04-15
XFC-07024,0.0226,Sure Thing,2026-04-15
XFC-07025,0.111,Persuadible,2026-04-15
XFC-07026,0.052,Persuadible,2026-04-15
XFC-07027,0.0448,Sure Thing,2026-04-15
XFC-07028,-0.0702,Sleeping Dog,2026-04-15
XFC-07029,-0.0726,Sleeping Dog,2026-04-15
XFC-07030,0.0458,Sure Thing,2026-04-15
XFC-07031,-0.0891,Sleeping Dog,2026-04-15
XFC-07032,-0.0226,Lost Cause,2026-04-15
XFC-07033,0.0601,Persuadible,2026-04-15
XFC-07034,-0.0586,Sleeping Dog,2026-04-15
XFC-07035,0.1484,Persuadible,2026-04-15
XFC-07036,0.1179,Persuadible,2026-04-15
XFC-07037,-0.1057,Sleeping Dog,2026-04-15
XFC-07038,-0.0546,Sleeping Dog,2026-04-15
XFC-07039,-0.1629,Sleeping Dog,2026-04-15
XFC-07040,-0.0426,Sleeping Dog,2026-04-15
XFC-07041,0.0813,Persuadible,2026-04-15
XFC-07042,-0.0131,Lost Cause,2026-04-15
XFC-07043,0.0569,Persuadible,2026-04-15
XFC-07044,-0.1018,Sleeping Dog,2026-04-15
XFC-07045,0.0838,Persuadible,2026-04-15
XFC-07046,-0.0244,Lost Cause,2026-04-15
XFC-07047,0.021,Sure Thing,2026-04-15
XFC-07048,0.0126,Lost Cause,2026-04-15
XFC-07049,-0.0817,Sleeping Dog,2026-04-15
XFC-07050,-0.0722,Sleeping Dog,2026-04-15
XFC-07051,0.0974,Persuadible,2026-04-15
XFC-07052,0.0519,Persuadible,2026-04-15
XFC-07053,0.104,Persuadible,2026-04-15
XFC-07054,0.046,Sure Thing,2026-04-15
XFC-07055,0.0314,Sure Thing,2026-04-15
XFC-07056,-0.1181,Sleeping Dog,2026-04-15
XFC-07057,-0.0016,Lost Cause,2026-04-15
XFC-07058,0.0178,Lost Cause,2026-04-15
XFC-07059,0.1762,Persuadible,2026-04-15
XFC-07060,0.075,Persuadible,2026-04-15
XFC-07061,0.1429,Persuadible,2026-04-15
XFC-07062,0.0678,Persuadible,2026-04-15
XFC-07063,-0.0369,Sleeping Dog,2026-04-15
XFC-07064,0.0294,Sure Thing,2026-04-15
XFC-07065,0.0389,Sure Thing,2026-04-15
XFC-07066,-0.0551,Sleeping Dog,2026-04-15
XFC-07067,-0.0108,Lost Cause,2026-04-15
XFC-07068,0.0035,Lost Cause,2026-04-15
XFC-07069,0.1484,Persuadible,2026-04-15
XFC-07070,-0.1465,Sleeping Dog,2026-04-15
XFC-07071,0.1165,Persuadible,2026-04-15
XFC-07072,-0.0549,Sleeping Dog,2026-04-15
XFC-07073,-0.0898,Sleeping Dog,2026-04-15
XFC-07074,0.1144,Persuadible,2026-04-15
XFC-07075,0.0786,Persuadible,2026-04-15
XFC-07076,0.1204,Persuadible,2026-04-15
XFC-07077,0.0841,Persuadible,2026-04-15
XFC-07078,0.1848,Persuadible,2026-04-15
XFC-07079,0.0647,Persuadible,2026-04-15
XFC-07080,0.0075,Lost Cause,2026-04-15
XFC-07081,0.0474,Sure Thing,2026-04-15
XFC-07082,0.1195,Persuadible,2026-04-15
XFC-07083,-0.0424,Sleeping Dog,2026-04-15
XFC-07084,-0.0322,Sleeping Dog,2026-04-15
XFC-07085,-0.0047,Lost Cause,2026-04-15
XFC-07086,-0.1484,Sleeping Dog,2026-04-15
XFC-07087,0.031,Sure Thing,2026-04-15
XFC-07088,-0.1309,Sleeping Dog,2026-04-15
XFC-07089,0.0242,Sure Thing,2026-04-15
XFC-07090,0.0892,Persuadible,2026-04-15
XFC-07091,-0.0182,Lost Cause,2026-04-15
XFC-07092,0.1542,Persuadible,2026-04-15
XFC-07093,-0.0968,Sleeping Dog,2026-04-15
XFC-07094,0.1153,Persuadible,2026-04-15
XFC-07095,0.074,Persuadible,2026-04-15
XFC-07096,-0.1173,Sleeping Dog,2026-04-15
XFC-07097,0.2369,Persuadible,2026-04-15
XFC-07098,0.0149,Lost Cause,2026-04-15
XFC-07099,-0.0502,Sleeping Dog,2026-04-15
XFC-07100,-0.0926,Sleeping Dog,2026-04-15
XFC-07101,0.0024,Lost Cause,2026-04-15
XFC-07102,0.0098,Lost Cause,2026-04-15
XFC-07103,0.0282,Sure Thing,2026-04-15
XFC-07104,-0.0038,Lost Cause,2026-04-15
XFC-07105,0.0707,Persuadible,2026-04-15
XFC-07106,-0.011,Lost Cause,2026-04-15
XFC-07107,-0.1348,Sleeping Dog,2026-04-15
XFC-07108,0.0081,Lost Cause,2026-04-15
XFC-07109,-0.1694,Sleeping Dog,2026-04-15
XFC-07110,0.0483,Sure Thing,2026-04-15
XFC-07111,-0.0583,Sleeping Dog,2026-04-15
XFC-07112,0.0331,Sure Thing,2026-04-15
XFC-07113,0.1251,Persuadible,2026-04-15
XFC-07114,-0.0559,Sleeping Dog,2026-04-15
XFC-07115,0.1049,Persuadible,2026-04-15
XFC-07116,-0.0147,Lost Cause,2026-04-15
XFC-07117,0.1603,Persuadible,2026-04-15
XFC-07118,-0.0092,Lost Cause,2026-04-15
XFC-07119,-0.0472,Sleeping Dog,2026-04-15
XFC-07120,0.075,Persuadible,2026-04-15
XFC-07121,-0.0149,Lost Cause,2026-04-15
XFC-07122,-0.0473,Sleeping Dog,2026-04-15
XFC-07123,-0.0182,Lost Cause,2026-04-15
XFC-07124,0.0164,Lost Cause,2026-04-15
XFC-07125,0.1274,Persuadible,2026-04-15
XFC-07126,-0.1347,Sleeping Dog,2026-04-15
XFC-07127,0.0218,Sure Thing,2026-04-15
XFC-07128,0.07,Persuadible,2026-04-15
XFC-07129,0.0355,Sure Thing,2026-04-15
XFC-07130,0.1248,Persuadible,2026-04-15
XFC-07131,0.0141,Lost Cause,2026-04-15
XFC-07132,0.0052,Lost Cause,2026-04-15
XFC-07133,0.0674,Persuadible,2026-04-15
XFC-07134,0.0279,Sure Thing,2026-04-15
XFC-07135,-0.0112,Lost Cause,2026-04-15
XFC-07136,0.0613,Persuadible,2026-04-15
XFC-07137,-0.0322,Sleeping Dog,2026-04-15
XFC-07138,-0.0289,Lost Cause,2026-04-15
XFC-07139,-0.0222,Lost Cause,2026-04-15
XFC-07140,0.1282,Persuadible,2026-04-15
XFC-07141,-0.2377,Sleeping Dog,2026-04-15
XFC-07142,0.0516,Persuadible,2026-04-15
XFC-07143,0.0227,Sure Thing,2026-04-15
XFC-07144,-0.1145,Sleeping Dog,2026-04-15
XFC-07145,0.0448,Sure Thing,2026-04-15
XFC-07146,0.0581,Persuadible,2026-04-15
XFC-07147,0.0672,Persuadible,2026-04-15
XFC-07148,-0.1921,Sleeping Dog,2026-04-15
XFC-07149,0.1293,Persuadible,2026-04-15
XFC-07150,-0.039,Sleeping Dog,2026-04-15
XFC-07151,0.0749,Persuadible,2026-04-15
XFC-07152,0.0793,Persuadible,2026-04-15
XFC-07153,-0.0501,Sleeping Dog,2026-04-15
XFC-07154,0.0728,Persuadible,2026-04-15
XFC-07155,-0.0108,Lost Cause,2026-04-15
XFC-07156,-0.1457,Sleeping Dog,2026-04-15
XFC-07157,0.1134,Persuadible,2026-04-15
XFC-07158,-0.042,Sleeping Dog,2026-04-15
XFC-07159,-0.0484,Sleeping Dog,2026-04-15
XFC-07160,-0.0122,Lost Cause,2026-04-15
XFC-07161,0.0418,Sure Thing,2026-04-15
XFC-07162,0.0154,Lost Cause,2026-04-15
XFC-07163,0.0638,Persuadible,2026-04-15
XFC-07164,-0.0872,Sleeping Dog,2026-04-15
XFC-07165,-0.0394,Sleeping Dog,2026-04-15
XFC-07166,0.0107,Lost Cause,2026-04-15
XFC-07167,0.1718,Persuadible,2026-04-15
XFC-07168,0.0109,Lost Cause,2026-04-15
XFC-07169,0.1068,Persuadible,2026-04-15
XFC-07170,0.0231,Sure Thing,2026-04-15
XFC-07171,-0.0187,Lost Cause,2026-04-15
XFC-07172,0.0003,Lost Cause,2026-04-15
XFC-07173,0.0065,Lost Cause,2026-04-15
XFC-07174,0.0683,Persuadible,2026-04-15
XFC-07175,0.13,Persuadible,2026-04-15
XFC-07176,0.0488,Sure Thing,2026-04-15
XFC-07177,0.115,Persuadible,2026-04-15
XFC-07178,-0.0572,Sleeping Dog,2026-04-15
XFC-07179,-0.0132,Lost Cause,2026-04-15
XFC-07180,-0.0379,Sleeping Dog,2026-04-15
XFC-07181,0.0452,Sure Thing,2026-04-15
XFC-07182,-0.0087,Lost Cause,2026-04-15
XFC-07183,0.0784,Persuadible,2026-04-15
XFC-07184,-0.0545,Sleeping Dog,2026-04-15
XFC-07185,0.0234,Sure Thing,2026-04-15
XFC-07186,0.0749,Persuadible,2026-04-15
XFC-07187,-0.1452,Sleeping Dog,2026-04-15
XFC-07188,0.1897,Persuadible,2026-04-15
XFC-07189,-0.0027,Lost Cause,2026-04-15
XFC-07190,-0.142,Sleeping Dog,2026-04-15
XFC-07191,0.0326,Sure Thing,2026-04-15
XFC-07192,0.0227,Sure Thing,2026-04-15
XFC-07193,0.0134,Lost Cause,2026-04-15
XFC-07194,0.0993,Persuadible,2026-04-15
XFC-07195,0.0798,Persuadible,2026-04-15
XFC-07196,0.0438,Sure Thing,2026-04-15
