customer_id,probabilidad_churn,riesgo_churn,churn_real,fecha_scoring
XFC-06499,0.64,Alto,1,2026-04-15
XFC-06500,0.6757,Alto,1,2026-04-15
XFC-06501,0.6299,Alto,1,2026-04-15
XFC-06502,0.1177,Muy Bajo,0,2026-04-15
XFC-06503,0.9261,Crítico,1,2026-04-15
XFC-06504,0.0072,Muy Bajo,0,2026-04-15
XFC-06505,0.7803,Alto,1,2026-04-15
XFC-06506,0.9394,Crítico,1,2026-04-15
XFC-06507,0.0094,Muy Bajo,0,2026-04-15
XFC-06508,0.0074,Muy Bajo,0,2026-04-15
XFC-06509,0.0279,Muy Bajo,0,2026-04-15
XFC-06510,0.0089,Muy Bajo,0,2026-04-15
XFC-06511,0.8131,Crítico,1,2026-04-15
XFC-06512,0.007,Muy Bajo,0,2026-04-15
XFC-06513,0.9462,Crítico,1,2026-04-15
XFC-06514,0.4121,Medio,1,2026-04-15
XFC-06515,0.6595,Alto,0,2026-04-15
XFC-06516,0.8128,Crítico,1,2026-04-15
XFC-06517,0.7462,Alto,1,2026-04-15
XFC-06518,0.7929,Alto,1,2026-04-15
XFC-06519,0.7916,Alto,0,2026-04-15
XFC-06520,0.0047,Muy Bajo,0,2026-04-15
XFC-06521,0.0098,Muy Bajo,0,2026-04-15
XFC-06522,0.5248,Medio,1,2026-04-15
XFC-06523,0.1154,Muy Bajo,0,2026-04-15
XFC-06524,0.6995,Alto,1,2026-04-15
XFC-06525,0.5676,Medio,0,2026-04-15
XFC-06526,0.2533,Bajo,0,2026-04-15
XFC-06527,0.7008,Alto,1,2026-04-15
XFC-06528,0.2913,Bajo,0,2026-04-15
XFC-06529,0.8967,Crítico,1,2026-04-15
XFC-06530,0.9044,Crítico,1,2026-04-15
XFC-06531,0.0967,Muy Bajo,0,2026-04-15
XFC-06532,0.8147,Crítico,1,2026-04-15
XFC-06533,0.3046,Bajo,0,2026-04-15
XFC-06534,0.3136,Bajo,0,2026-04-15
XFC-06535,0.9645,Crítico,1,2026-04-15
XFC-06536,0.0072,Muy Bajo,0,2026-04-15
XFC-06537,0.4202,Medio,0,2026-04-15
XFC-06538,0.2105,Bajo,0,2026-04-15
XFC-06539,0.1961,Muy Bajo,0,2026-04-15
XFC-06540,0.0661,Muy Bajo,0,2026-04-15
XFC-06541,0.1142,Muy Bajo,1,2026-04-15
XFC-06542,0.4977,Medio,1,2026-04-15
XFC-06543,0.1468,Muy Bajo,0,2026-04-15
XFC-06544,0.5315,Medio,0,2026-04-15
XFC-06545,0.9133,Crítico,1,2026-04-15
XFC-06546,0.2394,Bajo,0,2026-04-15
XFC-06547,0.7112,Alto,1,2026-04-15
XFC-06548,0.8712,Crítico,1,2026-04-15
XFC-06549,0.2235,Bajo,0,2026-04-15
XFC-06550,0.8082,Crítico,1,2026-04-15
XFC-06551,0.8469,Crítico,1,2026-04-15
XFC-06552,0.8798,Crítico,1,2026-04-15
XFC-06553,0.8509,Crítico,1,2026-04-15
XFC-06554,0.5892,Medio,0,2026-04-15
XFC-06555,0.9276,Crítico,1,2026-04-15
XFC-06556,0.8077,Crítico,1,2026-04-15
XFC-06557,0.7525,Alto,1,2026-04-15
XFC-06558,0.9115,Crítico,1,2026-04-15
XFC-06559,0.0911,Muy Bajo,0,2026-04-15
XFC-06560,0.3974,Bajo,0,2026-04-15
XFC-06561,0.8338,Crítico,1,2026-04-15
XFC-06562,0.9359,Crítico,1,2026-04-15
XFC-06563,0.2632,Bajo,0,2026-04-15
XFC-06564,0.1109,Muy Bajo,0,2026-04-15
XFC-06565,0.8643,Crítico,1,2026-04-15
XFC-06566,0.1934,Muy Bajo,0,2026-04-15
XFC-06567,0.758,Alto,1,2026-04-15
XFC-06568,0.7674,Alto,1,2026-04-15
XFC-06569,0.7918,Alto,1,2026-04-15
XFC-06570,0.0087,Muy Bajo,0,2026-04-15
XFC-06571,0.7644,Alto,1,2026-04-15
XFC-06572,0.0109,Muy Bajo,0,2026-04-15
XFC-06573,0.5422,Medio,0,2026-04-15
XFC-06574,0.9017,Crítico,0,2026-04-15
XFC-06575,0.9467,Crítico,1,2026-04-15
XFC-06576,0.0082,Muy Bajo,0,2026-04-15
XFC-06577,0.9096,Crítico,1,2026-04-15
XFC-06578,0.7174,Alto,1,2026-04-15
XFC-06579,0.9328,Crítico,1,2026-04-15
XFC-06580,0.0978,Muy Bajo,0,2026-04-15
XFC-06581,0.0056,Muy Bajo,0,2026-04-15
XFC-06582,0.1807,Muy Bajo,0,2026-04-15
XFC-06583,0.1889,Muy Bajo,0,2026-04-15
XFC-06584,0.1241,Muy Bajo,0,2026-04-15
XFC-06585,0.811,Crítico,1,2026-04-15
XFC-06586,0.9084,Crítico,1,2026-04-15
XFC-06587,0.9456,Crítico,1,2026-04-15
XFC-06588,0.0078,Muy Bajo,0,2026-04-15
XFC-06589,0.1346,Muy Bajo,0,2026-04-15
XFC-06590,0.6767,Alto,1,2026-04-15
XFC-06591,0.9353,Crítico,1,2026-04-15
XFC-06592,0.0097,Muy Bajo,0,2026-04-15
XFC-06593,0.9042,Crítico,1,2026-04-15
XFC-06594,0.8167,Crítico,1,2026-04-15
XFC-06595,0.0337,Muy Bajo,0,2026-04-15
XFC-06596,0.937,Crítico,1,2026-04-15
XFC-06597,0.97,Crítico,1,2026-04-15
XFC-06598,0.7591,Alto,1,2026-04-15
XFC-06599,0.0496,Muy Bajo,0,2026-04-15
XFC-06600,0.5341,Medio,1,2026-04-15
XFC-06601,0.8584,Crítico,1,2026-04-15
XFC-06602,0.8971,Crítico,1,2026-04-15
XFC-06603,0.339,Bajo,0,2026-04-15
XFC-06604,0.7895,Alto,1,2026-04-15
XFC-06605,0.0866,Muy Bajo,0,2026-04-15
XFC-06606,0.0778,Muy Bajo,0,2026-04-15
XFC-06607,0.2176,Bajo,0,2026-04-15
XFC-06608,0.079,Muy Bajo,0,2026-04-15
XFC-06609,0.9096,Crítico,1,2026-04-15
XFC-06610,0.2394,Bajo,0,2026-04-15
XFC-06611,0.0094,Muy Bajo,0,2026-04-15
XFC-06612,0.0699,Muy Bajo,0,2026-04-15
XFC-06613,0.6393,Alto,1,2026-04-15
XFC-06614,0.0126,Muy Bajo,0,2026-04-15
XFC-06615,0.7777,Alto,1,2026-04-15
XFC-06616,0.9368,Crítico,1,2026-04-15
XFC-06617,0.6625,Alto,0,2026-04-15
XFC-06618,0.2395,Bajo,0,2026-04-15
XFC-06619,0.2109,Bajo,0,2026-04-15
XFC-06620,0.0965,Muy Bajo,0,2026-04-15
XFC-06621,0.2983,Bajo,0,2026-04-15
XFC-06622,0.1374,Muy Bajo,1,2026-04-15
XFC-06623,0.8875,Crítico,1,2026-04-15
XFC-06624,0.5844,Medio,0,2026-04-15
XFC-06625,0.4492,Medio,0,2026-04-15
XFC-06626,0.1404,Muy Bajo,0,2026-04-15
XFC-06627,0.9586,Crítico,1,2026-04-15
XFC-06628,0.5571,Medio,1,2026-04-15
XFC-06629,0.1121,Muy Bajo,0,2026-04-15
XFC-06630,0.6213,Alto,1,2026-04-15
XFC-06631,0.6447,Alto,0,2026-04-15
XFC-06632,0.6615,Alto,1,2026-04-15
XFC-06633,0.3018,Bajo,0,2026-04-15
XFC-06634,0.832,Crítico,1,2026-04-15
XFC-06635,0.919,Crítico,1,2026-04-15
XFC-06636,0.0566,Muy Bajo,0,2026-04-15
XFC-06637,0.1026,Muy Bajo,0,2026-04-15
XFC-06638,0.2554,Bajo,0,2026-04-15
XFC-06639,0.0736,Muy Bajo,0,2026-04-15
XFC-06640,0.9221,Crítico,1,2026-04-15
XFC-06641,0.0954,Muy Bajo,0,2026-04-15
XFC-06642,0.1074,Muy Bajo,0,2026-04-15
XFC-06643,0.8751,Crítico,1,2026-04-15
XFC-06644,0.0298,Muy Bajo,0,2026-04-15
XFC-06645,0.9412,Crítico,1,2026-04-15
XFC-06646,0.0656,Muy Bajo,0,2026-04-15
XFC-06647,0.9157,Crítico,1,2026-04-15
XFC-06648,0.1447,Muy Bajo,1,2026-04-15
XFC-06649,0.0409,Muy Bajo,0,2026-04-15
XFC-06650,0.3058,Bajo,0,2026-04-15
XFC-06651,0.8365,Crítico,1,2026-04-15
XFC-06652,0.9538,Crítico,1,2026-04-15
XFC-06653,0.3036,Bajo,0,2026-04-15
XFC-06654,0.8671,Crítico,1,2026-04-15
XFC-06655,0.1434,Muy Bajo,0,2026-04-15
XFC-06656,0.006,Muy Bajo,0,2026-04-15
XFC-06657,0.0441,Muy Bajo,1,2026-04-15
XFC-06658,0.7894,Alto,1,2026-04-15
XFC-06659,0.5892,Medio,1,2026-04-15
XFC-06660,0.9234,Crítico,1,2026-04-15
XFC-06661,0.0069,Muy Bajo,0,2026-04-15
XFC-06662,0.0636,Muy Bajo,0,2026-04-15
XFC-06663,0.1739,Muy Bajo,0,2026-04-15
XFC-06664,0.008,Muy Bajo,0,2026-04-15
XFC-06665,0.0104,Muy Bajo,0,2026-04-15
XFC-06666,0.9458,Crítico,1,2026-04-15
XFC-06667,0.9396,Crítico,1,2026-04-15
XFC-06668,0.0256,Muy Bajo,0,2026-04-15
XFC-06669,0.0084,Muy Bajo,0,2026-04-15
XFC-06670,0.1337,Muy Bajo,0,2026-04-15
XFC-06671,0.0906,Muy Bajo,1,2026-04-15
XFC-06672,0.9275,Crítico,1,2026-04-15
XFC-06673,0.0054,Muy Bajo,0,2026-04-15
XFC-06674,0.6619,Alto,0,2026-04-15
XFC-06675,0.9603,Crítico,1,2026-04-15
XFC-06676,0.2695,Bajo,1,2026-04-15
XFC-06677,0.6185,Alto,1,2026-04-15
XFC-06678,0.2858,Bajo,0,2026-04-15
XFC-06679,0.2528,Bajo,0,2026-04-15
XFC-06680,0.7839,Alto,1,2026-04-15
XFC-06681,0.4418,Medio,0,2026-04-15
XFC-06682,0.5139,Medio,1,2026-04-15
XFC-06683,0.142,Muy Bajo,0,2026-04-15
XFC-06684,0.2282,Bajo,1,2026-04-15
XFC-06685,0.0579,Muy Bajo,1,2026-04-15
XFC-06686,0.0475,Muy Bajo,0,2026-04-15
XFC-06687,0.901,Crítico,1,2026-04-15
XFC-06688,0.0478,Muy Bajo,0,2026-04-15
XFC-06689,0.0099,Muy Bajo,0,2026-04-15
XFC-06690,0.1855,Muy Bajo,0,2026-04-15
XFC-06691,0.7548,Alto,1,2026-04-15
XFC-06692,0.5852,Medio,1,2026-04-15
XFC-06693,0.9335,Crítico,1,2026-04-15
XFC-06694,0.4477,Medio,0,2026-04-15
XFC-06695,0.0081,Muy Bajo,0,2026-04-15
XFC-06696,0.9532,Crítico,1,2026-04-15
XFC-06697,0.9395,Crítico,1,2026-04-15
XFC-06698,0.4048,Medio,1,2026-04-15
XFC-06699,0.2259,Bajo,0,2026-04-15
XFC-06700,0.4676,Medio,1,2026-04-15
XFC-06701,0.1621,Muy Bajo,0,2026-04-15
XFC-06702,0.244,Bajo,0,2026-04-15
XFC-06703,0.657,Alto,1,2026-04-15
XFC-06704,0.0033,Muy Bajo,0,2026-04-15
XFC-06705,0.2853,Bajo,0,2026-04-15
XFC-06706,0.9463,Crítico,1,2026-04-15
XFC-06707,0.8031,Crítico,1,2026-04-15
XFC-06708,0.0117,Muy Bajo,0,2026-04-15
XFC-06709,0.1949,Muy Bajo,0,2026-04-15
XFC-06710,0.126,Muy Bajo,0,2026-04-15
XFC-06711,0.3006,Bajo,0,2026-04-15
XFC-06712,0.1816,Muy Bajo,0,2026-04-15
XFC-06713,0.0321,Muy Bajo,0,2026-04-15
XFC-06714,0.5828,Medio,1,2026-04-15
XFC-06715,0.9484,Crítico,1,2026-04-15
XFC-06716,0.127,Muy Bajo,0,2026-04-15
XFC-06717,0.1578,Muy Bajo,0,2026-04-15
XFC-06718,0.1071,Muy Bajo,0,2026-04-15
XFC-06719,0.9309,Crítico,1,2026-04-15
XFC-06720,0.0604,Muy Bajo,0,2026-04-15
XFC-06721,0.0924,Muy Bajo,0,2026-04-15
XFC-06722,0.1032,Muy Bajo,1,2026-04-15
XFC-06723,0.1328,Muy Bajo,0,2026-04-15
XFC-06724,0.4508,Medio,0,2026-04-15
XFC-06725,0.0315,Muy Bajo,0,2026-04-15
XFC-06726,0.8539,Crítico,1,2026-04-15
XFC-06727,0.0742,Muy Bajo,0,2026-04-15
XFC-06728,0.6745,Alto,1,2026-04-15
XFC-06729,0.7203,Alto,1,2026-04-15
XFC-06730,0.0098,Muy Bajo,0,2026-04-15
XFC-06731,0.535,Medio,0,2026-04-15
XFC-06732,0.5932,Medio,1,2026-04-15
XFC-06733,0.9345,Crítico,1,2026-04-15
XFC-06734,0.3627,Bajo,0,2026-04-15
XFC-06735,0.841,Crítico,1,2026-04-15
XFC-06736,0.1806,Muy Bajo,0,2026-04-15
XFC-06737,0.735,Alto,1,2026-04-15
XFC-06738,0.5809,Medio,0,2026-04-15
XFC-06739,0.8486,Crítico,1,2026-04-15
XFC-06740,0.9665,Crítico,1,2026-04-15
XFC-06741,0.0517,Muy Bajo,0,2026-04-15
XFC-06742,0.2822,Bajo,0,2026-04-15
XFC-06743,0.7558,Alto,1,2026-04-15
XFC-06744,0.386,Bajo,0,2026-04-15
XFC-06745,0.6517,Alto,1,2026-04-15
XFC-06746,0.9602,Crítico,1,2026-04-15
XFC-06747,0.8439,Crítico,1,2026-04-15
XFC-06748,0.9609,Crítico,1,2026-04-15
XFC-06749,0.9115,Crítico,1,2026-04-15
XFC-06750,0.9022,Crítico,1,2026-04-15
XFC-06751,0.8226,Crítico,1,2026-04-15
XFC-06752,0.0129,Muy Bajo,0,2026-04-15
XFC-06753,0.7491,Alto,1,2026-04-15
XFC-06754,0.5176,Medio,0,2026-04-15
XFC-06755,0.1513,Muy Bajo,0,2026-04-15
XFC-06756,0.1809,Muy Bajo,0,2026-04-15
XFC-06757,0.7548,Alto,1,2026-04-15
XFC-06758,0.8425,Crítico,1,2026-04-15
XFC-06759,0.7718,Alto,0,2026-04-15
XFC-06760,0.8359,Crítico,1,2026-04-15
XFC-06761,0.3888,Bajo,0,2026-04-15
XFC-06762,0.0912,Muy Bajo,0,2026-04-15
XFC-06763,0.9258,Crítico,1,2026-04-15
XFC-06764,0.3311,Bajo,0,2026-04-15
XFC-06765,0.8628,Crítico,1,2026-04-15
XFC-06766,0.9758,Crítico,1,2026-04-15
XFC-06767,0.794,Alto,1,2026-04-15
XFC-06768,0.2234,Bajo,1,2026-04-15
XFC-06769,0.19,Muy Bajo,0,2026-04-15
XFC-06770,0.7825,Alto,0,2026-04-15
XFC-06771,0.1398,Muy Bajo,0,2026-04-15
XFC-06772,0.8274,Crítico,0,2026-04-15
XFC-06773,0.0075,Muy Bajo,0,2026-04-15
XFC-06774,0.5191,Medio,1,2026-04-15
XFC-06775,0.4858,Medio,1,2026-04-15
XFC-06776,0.3887,Bajo,0,2026-04-15
XFC-06777,0.6854,Alto,1,2026-04-15
XFC-06778,0.8218,Crítico,1,2026-04-15
XFC-06779,0.0073,Muy Bajo,0,2026-04-15
XFC-06780,0.8266,Crítico,1,2026-04-15
XFC-06781,0.1658,Muy Bajo,0,2026-04-15
XFC-06782,0.0083,Muy Bajo,0,2026-04-15
XFC-06783,0.4202,Medio,1,2026-04-15
XFC-06784,0.796,Alto,1,2026-04-15
XFC-06785,0.3809,Bajo,0,2026-04-15
XFC-06786,0.2823,Bajo,0,2026-04-15
XFC-06787,0.2319,Bajo,0,2026-04-15
XFC-06788,0.2056,Bajo,0,2026-04-15
XFC-06789,0.7568,Alto,0,2026-04-15
XFC-06790,0.0086,Muy Bajo,0,2026-04-15
XFC-06791,0.5226,Medio,0,2026-04-15
XFC-06792,0.8378,Crítico,1,2026-04-15
XFC-06793,0.9201,Crítico,1,2026-04-15
XFC-06794,0.0477,Muy Bajo,0,2026-04-15
XFC-06795,0.0063,Muy Bajo,0,2026-04-15
XFC-06796,0.8779,Crítico,1,2026-04-15
XFC-06797,0.4047,Medio,1,2026-04-15
XFC-06798,0.0068,Muy Bajo,0,2026-04-15
XFC-06799,0.9248,Crítico,1,2026-04-15
XFC-06800,0.5159,Medio,1,2026-04-15
XFC-06801,0.1171,Muy Bajo,0,2026-04-15
XFC-06802,0.1648,Muy Bajo,0,2026-04-15
XFC-06803,0.7924,Alto,0,2026-04-15
XFC-06804,0.9583,Crítico,1,2026-04-15
XFC-06805,0.2953,Bajo,1,2026-04-15
XFC-06806,0.9658,Crítico,1,2026-04-15
XFC-06807,0.9456,Crítico,1,2026-04-15
XFC-06808,0.7338,Alto,0,2026-04-15
XFC-06809,0.279,Bajo,0,2026-04-15
XFC-06810,0.9662,Crítico,1,2026-04-15
XFC-06811,0.4184,Medio,0,2026-04-15
XFC-06812,0.7118,Alto,1,2026-04-15
XFC-06813,0.3662,Bajo,0,2026-04-15
XFC-06814,0.2881,Bajo,0,2026-04-15
XFC-06815,0.0084,Muy Bajo,0,2026-04-15
XFC-06816,0.9294,Crítico,1,2026-04-15
XFC-06817,0.8971,Crítico,1,2026-04-15
XFC-06818,0.5895,Medio,1,2026-04-15
XFC-06819,0.7514,Alto,1,2026-04-15
XFC-06820,0.0495,Muy Bajo,0,2026-04-15
XFC-06821,0.4995,Medio,1,2026-04-15
XFC-06822,0.5,Medio,0,2026-04-15
XFC-06823,0.904,Crítico,1,2026-04-15
XFC-06824,0.8814,Crítico,1,2026-04-15
XFC-06825,0.4432,Medio,0,2026-04-15
XFC-06826,0.7247,Alto,1,2026-04-15
XFC-06827,0.6893,Alto,1,2026-04-15
XFC-06828,0.8787,Crítico,1,2026-04-15
XFC-06829,0.8878,Crítico,1,2026-04-15
XFC-06830,0.1526,Muy Bajo,1,2026-04-15
XFC-06831,0.1065,Muy Bajo,0,2026-04-15
XFC-06832,0.7129,Alto,1,2026-04-15
XFC-06833,0.8768,Crítico,1,2026-04-15
XFC-06834,0.6684,Alto,1,2026-04-15
XFC-06835,0.9163,Crítico,1,2026-04-15
XFC-06836,0.011,Muy Bajo,0,2026-04-15
XFC-06837,0.028,Muy Bajo,0,2026-04-15
XFC-06838,0.9694,Crítico,1,2026-04-15
XFC-06839,0.8895,Crítico,1,2026-04-15
XFC-06840,0.9028,Crítico,1,2026-04-15
XFC-06841,0.6854,Alto,1,2026-04-15
XFC-06842,0.0716,Muy Bajo,0,2026-04-15
XFC-06843,0.8984,Crítico,1,2026-04-15
XFC-06844,0.3925,Bajo,0,2026-04-15
XFC-06845,0.2736,Bajo,0,2026-04-15
XFC-06846,0.2105,Bajo,0,2026-04-15
XFC-06847,0.6456,Alto,1,2026-04-15
XFC-06848,0.7156,Alto,1,2026-04-15
XFC-06849,0.9359,Crítico,1,2026-04-15
XFC-06850,0.0091,Muy Bajo,0,2026-04-15
XFC-06851,0.172,Muy Bajo,0,2026-04-15
XFC-06852,0.5448,Medio,1,2026-04-15
XFC-06853,0.4007,Medio,1,2026-04-15
XFC-06854,0.0105,Muy Bajo,0,2026-04-15
XFC-06855,0.3388,Bajo,0,2026-04-15
XFC-06856,0.8925,Crítico,1,2026-04-15
XFC-06857,0.7041,Alto,1,2026-04-15
XFC-06858,0.7767,Alto,1,2026-04-15
XFC-06859,0.6273,Alto,1,2026-04-15
XFC-06860,0.186,Muy Bajo,0,2026-04-15
XFC-06861,0.5105,Medio,0,2026-04-15
XFC-06862,0.168,Muy Bajo,0,2026-04-15
XFC-06863,0.742,Alto,0,2026-04-15
XFC-06864,0.9255,Crítico,1,2026-04-15
XFC-06865,0.1646,Muy Bajo,0,2026-04-15
XFC-06866,0.4798,Medio,0,2026-04-15
XFC-06867,0.0556,Muy Bajo,0,2026-04-15
XFC-06868,0.9222,Crítico,1,2026-04-15
XFC-06869,0.9618,Crítico,1,2026-04-15
XFC-06870,0.5529,Medio,1,2026-04-15
XFC-06871,0.4813,Medio,1,2026-04-15
XFC-06872,0.8354,Crítico,1,2026-04-15
XFC-06873,0.0894,Muy Bajo,0,2026-04-15
XFC-06874,0.0067,Muy Bajo,0,2026-04-15
XFC-06875,0.9076,Crítico,1,2026-04-15
XFC-06876,0.5955,Medio,1,2026-04-15
XFC-06877,0.9386,Crítico,1,2026-04-15
XFC-06878,0.0072,Muy Bajo,0,2026-04-15
XFC-06879,0.168,Muy Bajo,0,2026-04-15
XFC-06880,0.8357,Crítico,1,2026-04-15
XFC-06881,0.9542,Crítico,1,2026-04-15
XFC-06882,0.0773,Muy Bajo,0,2026-04-15
XFC-06883,0.6361,Alto,1,2026-04-15
XFC-06884,0.0075,Muy Bajo,0,2026-04-15
XFC-06885,0.0066,Muy Bajo,0,2026-04-15
XFC-06886,0.9503,Crítico,0,2026-04-15
XFC-06887,0.7653,Alto,1,2026-04-15
XFC-06888,0.7393,Alto,1,2026-04-15
XFC-06889,0.6622,Alto,0,2026-04-15
XFC-06890,0.7428,Alto,0,2026-04-15
XFC-06891,0.856,Crítico,1,2026-04-15
XFC-06892,0.904,Crítico,1,2026-04-15
XFC-06893,0.157,Muy Bajo,0,2026-04-15
XFC-06894,0.7469,Alto,0,2026-04-15
XFC-06895,0.0049,Muy Bajo,0,2026-04-15
XFC-06896,0.0852,Muy Bajo,0,2026-04-15
XFC-06897,0.1857,Muy Bajo,0,2026-04-15
XFC-06898,0.7027,Alto,1,2026-04-15
XFC-06899,0.0108,Muy Bajo,0,2026-04-15
XFC-06900,0.0401,Muy Bajo,0,2026-04-15
XFC-06901,0.8949,Crítico,1,2026-04-15
XFC-06902,0.9531,Crítico,1,2026-04-15
XFC-06903,0.671,Alto,1,2026-04-15
XFC-06904,0.7124,Alto,1,2026-04-15
XFC-06905,0.1568,Muy Bajo,0,2026-04-15
XFC-06906,0.1153,Muy Bajo,1,2026-04-15
XFC-06907,0.0768,Muy Bajo,0,2026-04-15
XFC-06908,0.1426,Muy Bajo,0,2026-04-15
XFC-06909,0.0095,Muy Bajo,0,2026-04-15
XFC-06910,0.9357,Crítico,1,2026-04-15
XFC-06911,0.9578,Crítico,1,2026-04-15
XFC-06912,0.9069,Crítico,1,2026-04-15
XFC-06913,0.144,Muy Bajo,0,2026-04-15
XFC-06914,0.0103,Muy Bajo,0,2026-04-15
XFC-06915,0.0121,Muy Bajo,0,2026-04-15
XFC-06916,0.2641,Bajo,0,2026-04-15
XFC-06917,0.4747,Medio,1,2026-04-15
XFC-06918,0.8627,Crítico,1,2026-04-15
XFC-06919,0.8484,Crítico,0,2026-04-15
XFC-06920,0.7248,Alto,1,2026-04-15
XFC-06921,0.9256,Crítico,1,2026-04-15
XFC-06922,0.9441,Crítico,1,2026-04-15
XFC-06923,0.5666,Medio,0,2026-04-15
XFC-06924,0.3558,Bajo,1,2026-04-15
XFC-06925,0.0664,Muy Bajo,0,2026-04-15
XFC-06926,0.9253,Crítico,1,2026-04-15
XFC-06927,0.1911,Muy Bajo,0,2026-04-15
XFC-06928,0.0497,Muy Bajo,0,2026-04-15
XFC-06929,0.1354,Muy Bajo,0,2026-04-15
XFC-06930,0.6256,Alto,0,2026-04-15
XFC-06931,0.6342,Alto,1,2026-04-15
XFC-06932,0.0066,Muy Bajo,0,2026-04-15
XFC-06933,0.131,Muy Bajo,0,2026-04-15
XFC-06934,0.6661,Alto,1,2026-04-15
XFC-06935,0.4754,Medio,0,2026-04-15
XFC-06936,0.0045,Muy Bajo,0,2026-04-15
XFC-06937,0.77,Alto,1,2026-04-15
XFC-06938,0.1071,Muy Bajo,0,2026-04-15
XFC-06939,0.9412,Crítico,1,2026-04-15
XFC-06940,0.8166,Crítico,0,2026-04-15
XFC-06941,0.006,Muy Bajo,0,2026-04-15
XFC-06942,0.9183,Crítico,1,2026-04-15
XFC-06943,0.1355,Muy Bajo,1,2026-04-15
XFC-06944,0.9165,Crítico,1,2026-04-15
XFC-06945,0.6151,Alto,0,2026-04-15
XFC-06946,0.8469,Crítico,1,2026-04-15
XFC-06947,0.6694,Alto,1,2026-04-15
XFC-06948,0.7266,Alto,0,2026-04-15
XFC-06949,0.4713,Medio,1,2026-04-15
XFC-06950,0.9709,Crítico,1,2026-04-15
XFC-06951,0.9389,Crítico,1,2026-04-15
XFC-06952,0.6435,Alto,1,2026-04-15
XFC-06953,0.0752,Muy Bajo,0,2026-04-15
XFC-06954,0.0931,Muy Bajo,0,2026-04-15
XFC-06955,0.9177,Crítico,1,2026-04-15
XFC-06956,0.2902,Bajo,1,2026-04-15
XFC-06957,0.3086,Bajo,0,2026-04-15
XFC-06958,0.9266,Crítico,1,2026-04-15
XFC-06959,0.911,Crítico,1,2026-04-15
XFC-06960,0.0069,Muy Bajo,0,2026-04-15
XFC-06961,0.0295,Muy Bajo,0,2026-04-15
XFC-06962,0.2557,Bajo,0,2026-04-15
XFC-06963,0.6749,Alto,1,2026-04-15
XFC-06964,0.2065,Bajo,0,2026-04-15
XFC-06965,0.9416,Crítico,1,2026-04-15
XFC-06966,0.9111,Crítico,1,2026-04-15
XFC-06967,0.9126,Crítico,1,2026-04-15
XFC-06968,0.0773,Muy Bajo,0,2026-04-15
XFC-06969,0.946,Crítico,1,2026-04-15
XFC-06970,0.3498,Bajo,0,2026-04-15
XFC-06971,0.8759,Crítico,1,2026-04-15
XFC-06972,0.8457,Crítico,1,2026-04-15
XFC-06973,0.851,Crítico,1,2026-04-15
XFC-06974,0.9578,Crítico,1,2026-04-15
XFC-06975,0.0973,Muy Bajo,0,2026-04-15
XFC-06976,0.7463,Alto,1,2026-04-15
XFC-06977,0.6816,Alto,0,2026-04-15
XFC-06978,0.6968,Alto,0,2026-04-15
XFC-06979,0.2141,Bajo,0,2026-04-15
XFC-06980,0.1506,Muy Bajo,0,2026-04-15
XFC-06981,0.482,Medio,1,2026-04-15
XFC-06982,0.9161,Crítico,0,2026-04-15
XFC-06983,0.1379,Muy Bajo,0,2026-04-15
XFC-06984,0.0804,Muy Bajo,0,2026-04-15
XFC-06985,0.2351,Bajo,0,2026-04-15
XFC-06986,0.9587,Crítico,1,2026-04-15
XFC-06987,0.4855,Medio,0,2026-04-15
XFC-06988,0.2823,Bajo,0,2026-04-15
XFC-06989,0.4695,Medio,0,2026-04-15
XFC-06990,0.058,Muy Bajo,0,2026-04-15
XFC-06991,0.9062,Crítico,1,2026-04-15
XFC-06992,0.1565,Muy Bajo,0,2026-04-15
XFC-06993,0.4562,Medio,0,2026-04-15
XFC-06994,0.0344,Muy Bajo,0,2026-04-15
XFC-06995,0.0406,Muy Bajo,0,2026-04-15
XFC-06996,0.0088,Muy Bajo,0,2026-04-15
XFC-06997,0.7217,Alto,1,2026-04-15
XFC-06998,0.7327,Alto,0,2026-04-15
XFC-06999,0.9751,Crítico,1,2026-04-15
XFC-07000,0.4989,Medio,1,2026-04-15
XFC-07001,0.008,Muy Bajo,0,2026-04-15
XFC-07002,0.2483,Bajo,0,2026-04-15
XFC-07003,0.7465,Alto,1,2026-04-15
XFC-07004,0.0708,Muy Bajo,0,2026-04-15
XFC-07005,0.9378,Crítico,1,2026-04-15
XFC-07006,0.5399,Medio,0,2026-04-15
XFC-07007,0.078,Muy Bajo,0,2026-04-15
XFC-07008,0.2747,Bajo,0,2026-04-15
XFC-07009,0.8277,Crítico,1,2026-04-15
XFC-07010,0.0289,Muy Bajo,0,2026-04-15
XFC-07011,0.1709,Muy Bajo,0,2026-04-15
XFC-07012,0.0052,Muy Bajo,0,2026-04-15
XFC-07013,0.9073,Crítico,1,2026-04-15
XFC-07014,0.0096,Muy Bajo,0,2026-04-15
XFC-07015,0.3918,Bajo,1,2026-04-15
XFC-07016,0.8467,Crítico,1,2026-04-15
XFC-07017,0.6586,Alto,1,2026-04-15
XFC-07018,0.7602,Alto,1,2026-04-15
XFC-07019,0.0613,Muy Bajo,0,2026-04-15
XFC-07020,0.7648,Alto,1,2026-04-15
XFC-07021,0.3359,Bajo,0,2026-04-15
XFC-07022,0.4367,Medio,0,2026-04-15
