customer_id,probabilidad_churn,riesgo_churn,segmento,es_cronico,indice_priorizacion,categoria_valor,tipo_respuesta,accion_recomendada,descuento_pct,canal_contacto,prioridad_accion,justificacion,fecha_generacion,costo_estimado_dop
XFC-07459,0.0537,Muy Bajo,Crónico Alto Valor,True,73.64,Alto Valor,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07460,0.7688,Alto,Estándar Presencial,False,16.06,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07461,0.0081,Muy Bajo,Frecuente Digital,False,15.06,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07462,0.5166,Medio,Estándar Presencial,False,20.46,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07463,0.2318,Bajo,Crónico en Riesgo,True,31.28,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07464,0.0724,Muy Bajo,Crónico en Riesgo,True,40.44,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07465,0.6063,Alto,Estándar Presencial,False,19.98,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07466,0.9072,Crítico,Frecuente Digital,False,17.63,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07467,0.9326,Crítico,Estándar Presencial,False,21.9,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07468,0.0723,Muy Bajo,Crónico en Riesgo,True,39.8,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07469,0.5177,Medio,Esporádico / Inactivo,False,21.71,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07470,0.9053,Crítico,Esporádico / Inactivo,False,15.62,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07471,0.078,Muy Bajo,Crónico en Riesgo,True,40.37,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07472,0.3736,Bajo,Esporádico / Inactivo,False,16.86,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07473,0.2721,Bajo,Estándar Presencial,False,18.27,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07474,0.9619,Crítico,Esporádico / Inactivo,False,17.66,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07475,0.008,Muy Bajo,Frecuente Digital,False,15.06,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07476,0.0063,Muy Bajo,Frecuente Digital,False,15.02,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07477,0.9411,Crítico,Esporádico / Inactivo,False,15.49,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07478,0.0238,Muy Bajo,Crónico Alto Valor,True,70.61,Alto Valor,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07479,0.094,Muy Bajo,Crónico en Riesgo,True,37.63,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07480,0.1514,Muy Bajo,Crónico en Riesgo,True,40.58,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07481,0.5486,Medio,Crónico Alto Valor,True,43.61,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-07482,0.3272,Bajo,Estándar Presencial,False,20.36,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07483,0.1286,Muy Bajo,Crónico Alto Valor,True,45.35,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07484,0.3409,Bajo,Crónico en Riesgo,True,29.91,Valor Bajo,Lost Cause,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-07485,0.6655,Alto,Estándar Presencial,False,16.66,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07486,0.4768,Medio,Crónico en Riesgo,True,42.74,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07487,0.0702,Muy Bajo,Crónico en Riesgo,True,51.71,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07488,0.9001,Crítico,Estándar Presencial,False,15.62,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07489,0.0085,Muy Bajo,Frecuente Digital,True,7.57,En Riesgo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07490,0.0088,Muy Bajo,Frecuente Digital,True,8.77,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07491,0.8368,Crítico,Estándar Presencial,False,17.04,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07492,0.1297,Muy Bajo,Crónico en Riesgo,True,36.57,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07493,0.006,Muy Bajo,Frecuente Digital,True,3.43,En Riesgo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07494,0.3929,Bajo,Crónico en Riesgo,True,35.69,Valor Medio,Sure Thing,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-07495,0.7152,Alto,Estándar Presencial,False,16.56,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07496,0.8665,Crítico,Estándar Presencial,False,26.17,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07497,0.8471,Crítico,Esporádico / Inactivo,False,15.87,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07498,0.7617,Alto,Estándar Presencial,False,16.58,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07499,0.6704,Alto,Estándar Presencial,False,20.04,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07500,0.7184,Alto,Estándar Presencial,False,16.22,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07501,0.9046,Crítico,Frecuente Digital,False,15.7,Valor Bajo,Persuadible,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-07502,0.0443,Muy Bajo,Crónico Alto Valor,True,37.9,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07503,0.9052,Crítico,Esporádico / Inactivo,False,15.39,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07504,0.3402,Bajo,Crónico en Riesgo,True,32.01,Valor Bajo,Sure Thing,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-07505,0.6124,Alto,Crónico en Riesgo,True,30.09,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07506,0.137,Muy Bajo,Crónico en Riesgo,True,33.52,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07507,0.9408,Crítico,Estándar Presencial,False,22.82,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07508,0.8906,Crítico,Esporádico / Inactivo,False,16.16,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07509,0.8381,Crítico,Estándar Presencial,False,23.08,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07510,0.0808,Muy Bajo,Crónico en Riesgo,True,42.16,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07511,0.287,Bajo,Crónico en Riesgo,True,31.94,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07512,0.8799,Crítico,Estándar Presencial,False,15.9,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07513,0.1247,Muy Bajo,Crónico en Riesgo,True,34.96,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07514,0.1395,Muy Bajo,Crónico en Riesgo,True,37.33,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07515,0.1395,Muy Bajo,Crónico en Riesgo,True,44.24,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07516,0.0815,Muy Bajo,Crónico Alto Valor,True,41.89,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07517,0.1027,Muy Bajo,Crónico en Riesgo,True,46.31,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07518,0.4591,Medio,Crónico Alto Valor,True,44.5,Valor Medio,Lost Cause,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-07519,0.0081,Muy Bajo,Frecuente Digital,False,15.01,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07520,0.5197,Medio,Esporádico / Inactivo,False,17.03,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07521,0.0464,Muy Bajo,Estándar Presencial,True,38.18,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07522,0.921,Crítico,Estándar Presencial,False,15.38,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07523,0.8649,Crítico,Estándar Presencial,False,15.66,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07524,0.0701,Muy Bajo,Crónico Alto Valor,True,49.73,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07525,0.5023,Medio,Crónico en Riesgo,True,41.05,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-07526,0.3946,Bajo,Estándar Presencial,False,24.08,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07527,0.8395,Crítico,Esporádico / Inactivo,False,15.59,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07528,0.0748,Muy Bajo,Crónico en Riesgo,True,55.67,Alto Valor,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07529,0.0069,Muy Bajo,Frecuente Digital,False,15.02,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07530,0.0115,Muy Bajo,Frecuente Digital,False,15.14,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07531,0.7067,Alto,Estándar Presencial,False,16.52,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07532,0.1951,Muy Bajo,Crónico en Riesgo,True,24.72,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07533,0.9675,Crítico,Estándar Presencial,False,15.83,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07534,0.7765,Alto,Estándar Presencial,False,18.5,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07535,0.0072,Muy Bajo,Frecuente Digital,False,15.03,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07536,0.9301,Crítico,Estándar Presencial,False,15.28,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07537,0.7672,Alto,Estándar Presencial,False,15.99,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07538,0.7354,Alto,Crónico en Riesgo,True,29.55,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07539,0.1183,Muy Bajo,Crónico Alto Valor,True,45.15,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07540,0.6177,Alto,Crónico Alto Valor,True,43.18,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-07541,0.4135,Medio,Estándar Presencial,False,19.69,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07542,0.7429,Alto,Estándar Presencial,False,17.14,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07543,0.125,Muy Bajo,Crónico en Riesgo,True,39.83,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07544,0.5983,Medio,Esporádico / Inactivo,False,16.96,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07545,0.0107,Muy Bajo,Frecuente Digital,False,15.14,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07546,0.0085,Muy Bajo,Frecuente Digital,True,3.22,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07547,0.8072,Crítico,Esporádico / Inactivo,False,26.81,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07548,0.4801,Medio,Crónico en Riesgo,True,34.83,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07549,0.0393,Muy Bajo,Crónico Alto Valor,True,53.74,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07550,0.2658,Bajo,Esporádico / Inactivo,False,19.99,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07551,0.5047,Medio,Esporádico / Inactivo,False,22.33,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07552,0.5546,Medio,Estándar Presencial,False,17.44,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07553,0.5237,Medio,Crónico en Riesgo,True,36.06,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07554,0.178,Muy Bajo,Crónico en Riesgo,True,37.68,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07555,0.7006,Alto,Estándar Presencial,False,16.16,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07556,0.6418,Alto,Estándar Presencial,False,19.19,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07557,0.1871,Muy Bajo,Crónico en Riesgo,True,35.66,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07558,0.0073,Muy Bajo,Frecuente Digital,True,32.97,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07559,0.7648,Alto,Esporádico / Inactivo,False,17.86,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07560,0.9353,Crítico,Estándar Presencial,False,15.31,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07561,0.4233,Medio,Estándar Presencial,False,20.69,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07562,0.3798,Bajo,Estándar Presencial,False,20.18,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07563,0.917,Crítico,Estándar Presencial,False,18.28,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07564,0.6173,Alto,Crónico en Riesgo,True,31.24,Valor Bajo,Persuadible,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-07565,0.0057,Muy Bajo,Frecuente Digital,False,15.06,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07566,0.0084,Muy Bajo,Frecuente Digital,False,17.62,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07567,0.0962,Muy Bajo,Crónico en Riesgo,True,33.33,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07568,0.8382,Crítico,Crónico en Riesgo,True,42.62,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07569,0.7541,Alto,Estándar Presencial,False,16.24,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07570,0.8753,Crítico,Estándar Presencial,False,26.55,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07571,0.9074,Crítico,Estándar Presencial,False,20.59,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07572,0.8471,Crítico,Estándar Presencial,False,15.99,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07573,0.0061,Muy Bajo,Frecuente Digital,False,15.05,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07574,0.419,Medio,Esporádico / Inactivo,False,18.56,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07575,0.7584,Alto,Crónico en Riesgo,True,38.85,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07576,0.1264,Muy Bajo,Crónico en Riesgo,True,33.74,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07577,0.823,Crítico,Esporádico / Inactivo,False,21.53,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07578,0.3979,Bajo,Crónico en Riesgo,True,40.27,Valor Medio,Lost Cause,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-07579,0.7726,Alto,Estándar Presencial,False,16.68,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07580,0.0029,Muy Bajo,Frecuente Digital,False,17.7,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07581,0.8678,Crítico,Esporádico / Inactivo,False,18.83,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07582,0.8222,Crítico,Estándar Presencial,False,16.1,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07583,0.3571,Bajo,Esporádico / Inactivo,False,22.17,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07584,0.0702,Muy Bajo,Crónico Alto Valor,True,51.33,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07585,0.3526,Bajo,Estándar Presencial,False,18.68,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07586,0.8034,Crítico,Esporádico / Inactivo,False,16.28,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07587,0.9049,Crítico,Estándar Presencial,False,22.81,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07588,0.01,Muy Bajo,Frecuente Digital,False,15.05,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07589,0.1056,Muy Bajo,Crónico Alto Valor,True,36.44,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07590,0.828,Crítico,Esporádico / Inactivo,False,15.7,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07591,0.9481,Crítico,Estándar Presencial,False,16.38,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07592,0.0086,Muy Bajo,Frecuente Digital,False,20.23,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07593,0.4453,Medio,Estándar Presencial,False,19.82,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07594,0.4667,Medio,Estándar Presencial,False,17.59,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07595,0.0637,Muy Bajo,Crónico en Riesgo,True,40.86,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07596,0.6081,Alto,Estándar Presencial,False,19.3,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07597,0.4755,Medio,Crónico en Riesgo,True,29.39,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07598,0.7624,Alto,Estándar Presencial,False,23.22,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07599,0.1199,Muy Bajo,Crónico Alto Valor,True,46.95,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07600,0.6644,Alto,Estándar Presencial,False,16.07,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07601,0.7462,Alto,Estándar Presencial,False,25.29,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07602,0.2372,Bajo,Estándar Presencial,False,19.85,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07603,0.8305,Crítico,Estándar Presencial,False,17.25,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-07604,0.4821,Medio,Esporádico / Inactivo,False,18.15,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07605,0.1445,Muy Bajo,Estándar Presencial,True,35.33,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07606,0.4935,Medio,Estándar Presencial,False,20.58,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07607,0.6431,Alto,Estándar Presencial,False,18.61,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07608,0.0312,Muy Bajo,Crónico en Riesgo,True,42.36,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07609,0.6149,Alto,Esporádico / Inactivo,False,22.27,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07610,0.9513,Crítico,Esporádico / Inactivo,False,15.33,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07611,0.9156,Crítico,Esporádico / Inactivo,False,15.62,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-07612,0.8625,Crítico,Estándar Presencial,False,16.96,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07613,0.6693,Alto,Estándar Presencial,False,20.11,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07614,0.1445,Muy Bajo,Crónico Alto Valor,True,60.21,Alto Valor,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07615,0.0081,Muy Bajo,Frecuente Digital,False,15.04,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-07616,0.7101,Alto,Estándar Presencial,False,17.18,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-07617,0.4823,Medio,Estándar Presencial,False,17.38,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
